SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,February-19-2025,Single Family Residential,15485 Canton Ridge Ter,San Diego,CA,92127,1565000,4,2.5,San Diego,1961,2606,2009,,798,198,Sold,,,https://www.redfin.com/CA/San-Diego/15485-Canton-Ridge-Ter-92127/home/21902512,SDMLS,250017528,N,Y,33.0150719,-117.1466003
PAST SALE,February-25-2025,Single Family Residential,7688 Via Vivaldi,San Diego,CA,92127,2280000,5,3.5,Santaluz,3342,5616,2003,,682,270,Sold,,,https://www.redfin.com/CA/San-Diego/7688-Via-Vivaldi-92127/home/6542271,SDMLS,250001316,N,Y,32.9920121,-117.1603024
PAST SALE,January-14-2025,Single Family Residential,7778 Tierra Tesoro,San Diego,CA,92127,2750000,6,4.5,Santaluz,4735,14375,2006,,581,650,Sold,,,https://www.redfin.com/CA/San-Diego/7778-Tierra-Tesoro-92127/home/7515037,SDMLS,240028625,N,Y,32.9791955,-117.1572653
PAST SALE,,Vacant Land,Encendido,San Diego,CA,92127,715000,,,,,50530,,,,,,,,https://www.redfin.com/CA/San-Diego/Encendido-92127/home/22559417,,,N,Y,33.002376,-117.155985
PAST SALE,January-14-2025,Single Family Residential,9969 Fieldthorn St,San Diego,CA,92127,1350000,3,2.5,Rancho Bernardo,1690,,2003,,799,387,Sold,,,https://www.redfin.com/CA/San-Diego/9969-Fieldthorn-St-92127/home/6572030,SDMLS,250001109,N,Y,33.01283,-117.1178201
PAST SALE,February-27-2025,Single Family Residential,15518 New Park Ter,San Diego,CA,92127,1900000,5,2.5,San Diego,2465,,2008,,771,198,Sold,,,https://www.redfin.com/CA/San-Diego/15518-New-Park-Ter-92127/home/12521221,SDMLS,250020098,N,Y,33.0162824,-117.1471108
PAST SALE,January-10-2025,Condo/Co-op,15367 Maturin Dr #174,San Diego,CA,92127,460000,1,1.0,San Diego,540,82741,1995,,852,434,Sold,,,https://www.redfin.com/CA/San-Diego/15367-Maturin-Dr-92127/unit-174/home/17477436,SDMLS,240028143,N,Y,33.002955,-117.0896178
PAST SALE,January-27-2025,Condo/Co-op,15347 Maturin Dr #107,San Diego,CA,92127,492500,1,1.0,Rancho Bernardo,688,65222,1995,,716,434,Sold,,,https://www.redfin.com/CA/San-Diego/15347-Maturin-Dr-92127/unit-107/home/12161813,SDMLS,240028801,N,Y,33.0041632,-117.0892834
PAST SALE,February-28-2025,Single Family Residential,16217 Camden Cir,San Diego,CA,92127,1670000,3,3.5,92127 - Rancho Bernardo,2280,,2018,,732,275,Sold,,,https://www.redfin.com/CA/San-Diego/16217-Camden-Cir-92127/home/167684303,CRMLS,NDP2500826,N,Y,33.0176145,-117.1247829
PAST SALE,January-30-2025,Single Family Residential,15732 Camino Codorniz,San Diego,CA,92127,1540000,4,2.0,Rancho Bernardo,1965,,1989,,784,145,Sold,,,https://www.redfin.com/CA/San-Diego/15732-Camino-Codorniz-92127/home/4669707,SDMLS,250001059,N,Y,33.0007872,-117.0959467
PAST SALE,January-3-2025,Single Family Residential,17211 4S Ranch Pkwy,San Diego,CA,92127,2288000,5,4.0,Rancho Bernardo,3172,,2007,,721,115,Sold,,,https://www.redfin.com/CA/San-Diego/17211-4S-Ranch-Pkwy-92127/home/17205028,SDMLS,240027562,N,Y,33.028407,-117.1100975
PAST SALE,January-13-2025,Single Family Residential,8275 Katherine Claire Ln,San Diego,CA,92127,1975000,4,3.0,92127 - Rancho Bernardo,2613,7733,2007,,756,198,Sold,,,https://www.redfin.com/CA/San-Diego/8275-Katherine-Claire-Ln-92127/home/17204963,CRMLS,NDP2410287,N,Y,33.0162088,-117.1479882
PAST SALE,December-18-2024,Single Family Residential,16836 Silver Crest Dr,San Diego,CA,92127,1810000,4,3.0,Rancho Bernardo,2455,4284,2007,,737,95,Sold,,,https://www.redfin.com/CA/San-Diego/16836-Silver-Crest-Dr-92127/home/17205527,SDMLS,240027037,N,Y,33.0228762,-117.1175252
PAST SALE,January-9-2025,Single Family Residential,17020 Botero Dr,San Diego,CA,92127,1420000,3,2.5,Rancho Bernardo,1696,8900,2011,,837,60,Sold,,,https://www.redfin.com/CA/San-Diego/17020-Botero-Dr-92127/home/4225110,SDMLS,240028274,N,Y,33.0243387,-117.0830563
PAST SALE,January-15-2025,Single Family Residential,11011 Ipai Ct,San Diego,CA,92127,1650000,5,3.0,Rancho Bernardo,2904,11396,1997,,568,170,Sold,,,https://www.redfin.com/CA/San-Diego/11011-Ipai-Ct-92127/home/6264727,SDMLS,240028577,N,Y,33.0321789,-117.0939635
PAST SALE,February-19-2025,Townhouse,16750 Coyote Bush Dr #104,San Diego,CA,92127,1075000,2,2.5,Rancho Bernardo,1787,,2021,,602,507,Sold,,,https://www.redfin.com/CA/San-Diego/16750-Coyote-Bush-Dr-92127/unit-104/home/167684553,SDMLS,250017106,N,Y,33.0193789,-117.1294611
PAST SALE,March-3-2025,Single Family Residential,8278 Katherine Claire Ln,San Diego,CA,92127,2150000,5,3.0,San Diego,2593,8374,2007,,829,198,Sold,,,https://www.redfin.com/CA/San-Diego/8278-Katherine-Claire-Ln-92127/home/17204954,SDMLS,250018289,N,Y,33.0162701,-117.1474892
PAST SALE,February-19-2025,Townhouse,15283 Maturin Dr #57,San Diego,CA,92127,658000,2,2.0,Rancho Bernardo,1085,,1995,,606,494,Sold,,,https://www.redfin.com/CA/San-Diego/15283-Maturin-Dr-92127/unit-57/home/7541279,SDMLS,250017746,N,Y,33.0037464,-117.0903639
PAST SALE,February-10-2025,Single Family Residential,8117 Santaluz Village Green South,San Diego,CA,92127,3100000,2,2.5,Santaluz,2924,7205,2003,,1060,615,Sold,,,https://www.redfin.com/CA/San-Diego/8117-Santaluz-Village-Grn-S-92127/home/6462348,CRMLS,NDP2500442,N,Y,32.9948204,-117.1534495
PAST SALE,February-7-2025,Condo/Co-op,17161 Alva Rd #2324,San Diego,CA,92127,552000,2,2.0,Rancho Bernardo,899,,1982,,614,400,Sold,,,https://www.redfin.com/CA/San-Diego/17161-Alva-Rd-92127/unit-2324/home/6261009,SDMLS,250000550,N,Y,33.028265,-117.105042
PAST SALE,December-30-2024,Condo/Co-op,11325 Avenida De Los Lobos,San Diego,CA,92127,495000,1,1.0,Rancho Bernardo,756,,1989,,655,312,Sold,,,https://www.redfin.com/CA/San-Diego/11325-Avenida-De-Los-Lobos-92127/home/180895713,SDMLS,240027405,N,Y,33.0037125,-117.0919344
PAST SALE,January-16-2025,Single Family Residential,16193 Cayenne Ridge Rd,San Diego,CA,92127,2150000,4,3.0,Rancho Bernardo,3175,9611,2004,,677,90,Sold,,,https://www.redfin.com/CA/San-Diego/16193-Cayenne-Ridge-Rd-92127/home/22784602,SDMLS,240028065,N,Y,33.0069964,-117.104936
PAST SALE,March-6-2025,Single Family Residential,17857 Corazon Pl,San Diego,CA,92127,2125000,4,3.0,92127 - Rancho Bernardo,3191,10454,2008,,666,50,Sold,,,https://www.redfin.com/CA/San-Diego/17857-Corazon-Pl-92127/home/6261934,CRMLS,NDP2500949,N,Y,33.0379012,-117.0818252
PAST SALE,January-29-2025,Single Family Residential,17960 Aquamiel Rd,San Diego,CA,92127,1495000,3,2.0,92127 - Rancho Bernardo,2210,7754,1991,,676,,Sold,,,https://www.redfin.com/CA/San-Diego/17960-Aguamiel-Rd-92127/home/6263156,CRMLS,NDP2500047,N,Y,33.0416793,-117.0791317
PAST SALE,February-6-2025,Single Family Residential,17021 New Rochelle Way,San Diego,CA,92127,1095000,3,2.5,Rancho Bernardo,1455,224669,2006,,753,265,Sold,,,https://www.redfin.com/CA/San-Diego/17021-New-Rochelle-Way-92127/home/12155216,SDMLS,250000872,N,Y,33.0225743,-117.1082262
PAST SALE,February-28-2025,Single Family Residential,15864 Kristen Gln,San Diego,CA,92127,2675000,6,4.5,Rancho Bernardo,3824,6340,2011,,700,198,Sold,,,https://www.redfin.com/CA/San-Diego/15864-Kristen-Gln-92127/home/22390771,SDMLS,250018308,N,Y,33.016216,-117.1382519
