SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,January-21-2025,Single Family Residential,1333 Helix St,Spring Valley,CA,91977,507500,4,2.0,91977 - Spring Valley,1223,6554,1946,,415,,Sold,,,https://www.redfin.com/CA/Spring-Valley/1333-Helix-St-91977/home/5998843,CRMLS,PTP2500207,N,Y,32.7178641,-117.0090957
PAST SALE,December-23-2024,Single Family Residential,139 Lechuza Ln,Spring Valley,CA,91977,445000,4,2.0,Spring Valley,1614,,1979,,276,,Sold,,,https://www.redfin.com/CA/Spring-Valley/139-Lechuza-Ln-91977/home/6039538,SDMLS,240028805,N,Y,32.695181,-117.0172187
PAST SALE,December-18-2024,Single Family Residential,1024 Coronado Ave,Spring Valley,CA,91977,650000,7,5.0,Spring Valley,4340,,2006,,150,,Sold,,,https://www.redfin.com/CA/Spring-Valley/1024-Coronado-Ave-91977/home/7331310,SDMLS,250000633,N,Y,32.7153508,-116.988668
PAST SALE,February-4-2025,Single Family Residential,9596 Eucalyptus St,Spring Valley,CA,91977,910000,4,3.0,Spring Valley,2168,8933,2003,,420,,Sold,,,https://www.redfin.com/CA/Spring-Valley/9596-Eucalyptus-St-91977/home/6001092,SDMLS,250000661,N,Y,32.7222124,-116.9913583
PAST SALE,,Single Family Residential,9616 Jamacha Blvd,Spring Valley,CA,91977,460000,2,1.0,,716,4500,1970,,642,,,,,https://www.redfin.com/CA/Spring-Valley/9616-Jamacha-Blvd-91977/home/6002256,,,N,Y,32.7081718,-116.9918452
PAST SALE,January-2-2025,Single Family Residential,10104 Cristobal Dr,Spring Valley,CA,91977,635000,3,1.5,91977 - Spring Valley,2280,13600,1969,,279,,Sold,,,https://www.redfin.com/CA/Spring-Valley/10104-Cristobal-Dr-91977/home/5673921,CRMLS,PTP2407560,N,Y,32.7411604,-116.9751472
PAST SALE,January-17-2025,Single Family Residential,1215 Grand Ave,Spring Valley,CA,91977,540876,3,2.0,Spring Valley,1188,6534,1950,,455,,Sold,,,https://www.redfin.com/CA/Spring-Valley/1215-Grand-Ave-91977/home/6004473,CRMLS,SW25004551,N,Y,32.7171338,-116.9969981
PAST SALE,December-31-2024,Townhouse,8711 Spring Canyon Dr,Spring Valley,CA,91977,568000,2,2.5,San Diego,1088,726132,1986,,522,585,Sold,,,https://www.redfin.com/CA/Spring-Valley/8711-Spring-Canyon-Dr-91977/home/6037287,SDMLS,240027967,N,Y,32.6956512,-117.0115791
PAST SALE,December-31-2024,Single Family Residential,9721 Kenora Woods Ln,Spring Valley,CA,91977,899000,4,2.0,91977 - Spring Valley,2429,9772,1980,,370,,Sold,,,https://www.redfin.com/CA/Spring-Valley/9721-Kenora-Woods-Ln-91977/home/5671938,CRMLS,NDP2410433,N,Y,32.7418541,-116.9878011
PAST SALE,January-6-2025,Single Family Residential,9308 San Carlos St,Spring Valley,CA,91977,680000,3,2.0,Spring Valley,1300,9900,1970,,523,,Sold,,,https://www.redfin.com/CA/Spring-Valley/9308-San-Carlos-St-91977/home/6034301,SDMLS,240028620,N,Y,32.7044806,-116.999863
PAST SALE,February-18-2025,Condo/Co-op,9860 Dale Ave Unit D5,Spring Valley,CA,91977,485000,2,2.0,91977 - Spring Valley,950,,1979,,511,426,Sold,,,https://www.redfin.com/CA/Spring-Valley/9860-Dale-Ave-91977/unit-D5/home/5644101,CRMLS,PTP2500595,N,Y,32.7459908,-116.984748
