SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,February-11-2025,Single Family Residential,414 Morrison St,San Diego,CA,92102,775000,4,3.0,San Diego,1676,2934,2017,,462,,Sold,,,https://www.redfin.com/CA/San-Diego/414-Morrison-St-92102/home/112890281,SDMLS,250001323,N,Y,32.7099759,-117.1059192
PAST SALE,February-28-2025,Townhouse,1075 32nd St #17,San Diego,CA,92102,995000,3,3.5,San Diego,1600,,2023,,622,325,Sold,,,https://www.redfin.com/CA/San-Diego/1075-32nd-St-92102/unit-17/home/185433049,SDMLS,250000099,N,Y,32.7167808,-117.1248022
PAST SALE,January-10-2025,Multi-Family (2-4 Unit),2868 Elm St,San Diego,CA,92102,1300000,4,2.0,San Diego,1770,5009,1934,,734,,Sold,,,https://www.redfin.com/CA/San-Diego/2868-Elm-St-92102/home/5818681,SDMLS,250016797,N,Y,32.7246687,-117.1324317
PAST SALE,February-14-2025,Condo/Co-op,2650 Broadway #209,San Diego,CA,92102,450000,2,2.0,Downtown,660,21099,1984,,682,515,Sold,,,https://www.redfin.com/CA/San-Diego/2650-Broadway-92102/unit-209/home/5768003,SDMLS,250019143,N,Y,32.7159998,-117.1371964
PAST SALE,,Multi-Family (2-4 Unit),3967 B St #69,San Diego,CA,92102,660000,4,2.0,,1386,4103,1957,,476,,,,,https://www.redfin.com/CA/San-Diego/3967-B-St-92102/unit-69/home/5835866,,,N,Y,32.717521,-117.1089873
PAST SALE,,Multi-Family (2-4 Unit),342 28th St #340,San Diego,CA,92102,763000,3,2.0,,1310,6251,1935,,582,,,,,https://www.redfin.com/CA/San-Diego/342-28th-St-92102/unit-340/home/5776228,,,N,Y,32.709276,-117.1342192
PAST SALE,December-11-2024,Multi-Family (2-4 Unit),340-342 28Th St,San Diego,CA,92102,763000,3,2.0,San Diego,,6380,1935,,,,Sold,,,https://www.redfin.com/CA/San-Diego/340-28th-St-92102/home/193556241,SDMLS,240027022,N,Y,32.7092648,-117.1340596
PAST SALE,January-27-2025,Condo/Co-op,2930 Broadway #53,San Diego,CA,92102,600000,2,2.0,92102 - San Diego,875,,1984,,686,365,Sold,,,https://www.redfin.com/CA/San-Diego/2930-Broadway-92102/unit-53/home/7494207,CRMLS,PTP2407774,N,Y,32.7161337,-117.1311095
PAST SALE,February-14-2025,Condo/Co-op,2921 C St #278,San Diego,CA,92102,568000,2,2.0,San Diego,790,28560,1984,,719,365,Sold,,,https://www.redfin.com/CA/San-Diego/2921-C-St-92102/unit-278/home/6613913,SDMLS,250001217,N,Y,32.7166406,-117.1310833
PAST SALE,February-19-2025,Vacant Land,212 Evans St,San Diego,CA,92102,700000,0,,San Diego,,6700,,,,,Sold,,,https://www.redfin.com/CA/San-Diego/212-Evans-St-92102/home/148615424,SDMLS,250000602,N,Y,32.70779,-117.1356898
PAST SALE,January-6-2025,Single Family Residential,4833 Lyon St,San Diego,CA,92102,705000,2,1.0,San Diego,836,,1942,,843,,Sold,,,https://www.redfin.com/CA/San-Diego/4833-Lyon-St-92102/home/5835400,SDMLS,240028287,N,Y,32.7202792,-117.0911311
PAST SALE,,Single Family Residential,3060 Elm St,San Diego,CA,92102,1270000,2,2.0,,1180,5510,2012,,1076,,,,,https://www.redfin.com/CA/San-Diego/3060-Elm-St-92102/home/5819232,,,N,Y,32.7246548,-117.1286968
PAST SALE,February-13-2025,Single Family Residential,3321 Ash St,San Diego,CA,92102,945000,2,1.0,San Diego,720,2700,1952,,1313,,Sold,,,https://www.redfin.com/CA/San-Diego/3321-Ash-St-92102/home/5822963,SDMLS,250001132,N,Y,32.7200972,-117.1230688
PAST SALE,February-14-2025,Single Family Residential,1737 29TH St,San Diego,CA,92102,1375000,5,3.0,SAN DIEGO,1820,3869,1922,,755,,Sold,,,https://www.redfin.com/CA/San-Diego/1737-29th-St-92102/home/5820090,SDMLS,250000650,N,Y,32.7241925,-117.1317897
PAST SALE,February-26-2025,Condo/Co-op,1220 23Rd St #5,San Diego,CA,92102,424000,1,1.0,San Diego,540,5026,1980,,785,405,Sold,,,https://www.redfin.com/CA/San-Diego/1220-23rd-St-92102/unit-5/home/6433998,SDMLS,250016842,N,Y,32.7182172,-117.1434146
PAST SALE,February-18-2025,Single Family Residential,1743 30th St,San Diego,CA,92102,954000,2,1.0,San Diego,640,2071,1904,,1491,,Sold,,,https://www.redfin.com/CA/San-Diego/1743-30th-St-92102/home/5820334,SDMLS,250017228,N,Y,32.7243089,-117.1300256
PAST SALE,January-10-2025,Multi-Family (2-4 Unit),703-07 N 45Th St,San Diego,CA,92102,659000,4,2.0,San Diego,1392,4868,1942,,473,,Sold,,,https://www.redfin.com/CA/San-Diego/703-707-N-45th-St-92102/home/193552571,SDMLS,240027001,N,Y,32.7123545933863,-117.097683502198
PAST SALE,,Condo/Co-op,1271 34th St #33,San Diego,CA,92102,355000,1,1.0,,690,,1982,,514,,,,,https://www.redfin.com/CA/San-Diego/1271-34th-St-92102/unit-33/home/5831321,,,N,Y,32.7187629,-117.120144
PAST SALE,February-3-2025,Single Family Residential,1100 22nd St,San Diego,CA,92102,1599000,3,2.0,San Diego,2216,6119,1916,,722,,Sold,,,https://www.redfin.com/CA/San-Diego/1100-22nd-St-92102/home/162509988,SDMLS,240028528,N,Y,32.7170559,-117.1442835
PAST SALE,February-28-2025,Single Family Residential,1935 Edgemont St,San Diego,CA,92102,1560000,3,2.0,San Diego,1824,,1955,,855,,Sold,,,https://www.redfin.com/CA/San-Diego/1935-Edgemont-St-92102/home/5819404,SDMLS,240028833,N,Y,32.7260943,-117.1263309
PAST SALE,January-2-2025,Multi-Family (2-4 Unit),2401-2407 Island Ave,San Diego,CA,92102,1040000,6,4.0,San Diego,2984,3591,1908,,349,,Sold,,,https://www.redfin.com/CA/San-Diego/2401-Island-Ave-92102/home/193095664,SDMLS,240024400,N,Y,32.710314,-117.1422779
PAST SALE,February-24-2025,Multi-Family (5+ Unit),4750 Cereza St,San Diego,CA,92102,2125000,18,9.0,San Diego,7200,6800,1986,,295,,Sold,,,https://www.redfin.com/CA/San-Diego/4750-Cereza-St-92102/home/5871042,CRMLS,CV25006935,N,Y,32.7052846,-117.0926577
PAST SALE,March-6-2025,Multi-Family (2-4 Unit),807-809 Quail St,San Diego,CA,92102,750000,2,2.0,San Diego,,3424,1951,,,,Sold,,,https://www.redfin.com/CA/San-Diego/807-Quail-St-92102/home/193751313,SDMLS,250017817,N,Y,32.713642,-117.109419
PAST SALE,March-5-2025,Single Family Residential,1810 32nd St,San Diego,CA,92102,1215000,4,3.0,San Diego,1240,6124,1910,,980,,Sold,,,https://www.redfin.com/CA/San-Diego/1810-32nd-St-92102/home/5819467,SDMLS,250017252,N,Y,32.7246785,-117.1256965
PAST SALE,February-7-2025,Single Family Residential,4647 F St,San Diego,CA,92102,465000,2,1.0,San Diego,696,5817,1942,,668,,Sold,,,https://www.redfin.com/CA/San-Diego/4647-F-St-92102/home/5838062,SDMLS,240028397,N,Y,32.7134407,-117.0947538
PAST SALE,January-3-2025,Single Family Residential,4718 Nogal St,San Diego,CA,92102,770000,4,2.5,92102 - San Diego,1672,4420,1998,,461,,Sold,,,https://www.redfin.com/CA/San-Diego/4718-Nogal-St-92102/home/5870985,CRMLS,PTP2407052,N,Y,32.7061521,-117.0932402
