SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,December-10-2024,Townhouse,4554 Lambeth Ct,Carlsbad,CA,92010,925000,3,2.0,Carlsbad East,1421,236198,1988,,651,540,Sold,,,https://www.redfin.com/CA/Carlsbad/4554-Lambeth-Ct-92010/home/3705288,SDMLS,240026999,N,Y,33.1575889,-117.3102496
PAST SALE,January-3-2025,Single Family Residential,3880 Stoneridge Rd,Carlsbad,CA,92010,1636000,4,3.0,92010 - Carlsbad,2585,7256,2000,,633,145,Sold,,,https://www.redfin.com/CA/Carlsbad/3880-Stoneridge-Rd-92010/home/3437016,CRMLS,NDP2410768,N,Y,33.1755241,-117.2895405
PAST SALE,January-6-2025,Townhouse,3739 Bennington Ct,Carlsbad,CA,92010,820000,3,2.5,Carlsbad East,1693,1499,1984,,484,375,Sold,,,https://www.redfin.com/CA/Carlsbad/3739-Bennington-Ct-92010/home/3421405,SDMLS,250000322,N,Y,33.165263,-117.303147
PAST SALE,February-24-2025,Single Family Residential,5406 Foxtail Loop,Carlsbad,CA,92010,1500000,4,2.5,92010 - Carlsbad,2140,7545,2003,,701,210,Sold,,,https://www.redfin.com/CA/Carlsbad/5406-Foxtail-Loop-92010/home/6474727,CRMLS,NDP2501097,N,Y,33.1447247,-117.2813203
PAST SALE,March-3-2025,Mobile/Manufactured Home,5186 Don Rodolfo #190,Carlsbad,CA,92010,850000,3,2.0,Carlsbad East,1976,,1988,,430,485,Sold,,,https://www.redfin.com/CA/Carlsbad/5186-Don-Rodolfo-Dr-92010/unit-190/home/194696723,SDMLS,250018783,N,Y,33.150847,-117.292327
PAST SALE,February-3-2025,Single Family Residential,2688 Waterbury Way,Carlsbad,CA,92010,1912000,4,3.0,92010 - Carlsbad,1863,8525,1984,,1026,,Sold,,,https://www.redfin.com/CA/Carlsbad/2688-Waterbury-Way-92010/home/3420878,CRMLS,NDP2500545,N,Y,33.1722813,-117.314905
PAST SALE,January-3-2025,Townhouse,3720 Lenox Ct,Carlsbad,CA,92010,695000,2,2.0,92010 - Carlsbad,1000,1332,1984,,695,285,Sold,,,https://www.redfin.com/CA/Carlsbad/3720-Lenox-Ct-92010/home/3421431,CRMLS,NDP2409514,N,Y,33.166303,-117.30339
PAST SALE,December-18-2024,Townhouse,4142 Karst Rd,Carlsbad,CA,92010,960000,3,2.5,92010 - Carlsbad,1509,,2007,,636,360,Sold,,,https://www.redfin.com/CA/Carlsbad/4142-Karst-Rd-92010/home/12154150,CRMLS,NDP2410132,N,Y,33.1641463,-117.2928459
PAST SALE,February-24-2025,Townhouse,2708 Via Roberto,Carlsbad,CA,92010,805000,3,2.5,Carlsbad East,1496,2194,1978,,538,438,Sold,,,https://www.redfin.com/CA/Carlsbad/2708-Via-Roberto-92010/home/3416785,SDMLS,250017566,N,Y,33.175023,-117.320355
PAST SALE,January-14-2025,Townhouse,3791 PORTLAND Ct,Carlsbad,CA,92010,785000,3,2.5,Carlsbad East,1693,1611,1984,,464,285,Sold,,,https://www.redfin.com/CA/Carlsbad/3791-Portland-Ct-92010/home/3421628,SDMLS,240028567,N,Y,33.165374,-117.300567
