SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,February-27-2025,Single Family Residential,1746 Blackbird Cir,Carlsbad,CA,92011,1900000,4,3.0,92011 - Carlsbad,2510,8712,1997,,757,388,Sold,,,https://www.redfin.com/CA/Carlsbad/1746-Blackbird-Cir-92011/home/3764921,CRMLS,NDP2501891,N,Y,33.099504,-117.2741919
PAST SALE,February-10-2025,Single Family Residential,505 Stern Way,Carlsbad,CA,92011,3400000,5,3.0,92011 - Carlsbad,3286,8372,2001,,1035,202,Sold,,,https://www.redfin.com/CA/Carlsbad/505-Stern-Way-92011/home/3796593,CRMLS,NDP2500975,N,Y,33.0903495,-117.3099715
PAST SALE,January-15-2025,Single Family Residential,7068 Whitewater,Carlsbad,CA,92011,2125000,3,2.5,92011 - Carlsbad,2077,4000,2002,,1023,425,Sold,,,https://www.redfin.com/CA/Carlsbad/7068-Whitewater-St-92011/home/6461405,CRMLS,NDP2500530,N,Y,33.0998151,-117.3163636
PAST SALE,January-8-2025,Single Family Residential,920 Marguerite Ln,Carlsbad,CA,92011,1425000,3,2.0,Carlsbad West,1289,4665,1986,,1106,184,Sold,,,https://www.redfin.com/CA/Carlsbad/920-Marguerite-Ln-92011/home/3741000,SDMLS,240027497,N,Y,33.1040444,-117.3026607
PAST SALE,,Single Family Residential,1712 Blackbird Cir,Carlsbad,CA,92011,1683000,4,3.0,,2244,9636,1992,,750,,,,,https://www.redfin.com/CA/Carlsbad/1712-Blackbird-Cir-92011/home/3765047,,,N,Y,33.1003621,-117.2771235
PAST SALE,February-3-2025,Townhouse,1755 Nolina Ct,Carlsbad,CA,92011,1174000,3,2.5,Carlsbad West,1720,,1999,,683,280,Sold,,,https://www.redfin.com/CA/Carlsbad/1755-Nolina-Ct-92011/home/3783244,SDMLS,250000081,N,Y,33.1141294,-117.2765389
PAST SALE,February-18-2025,Townhouse,915 Caminito Estrada Unit C,Carlsbad,CA,92011,1055000,2,2.5,92011 - Carlsbad,1180,,1977,,894,596,Sold,,,https://www.redfin.com/CA/Carlsbad/915-Caminito-Estrada-92011/unit-C/home/3738309,CRMLS,NDP2501017,N,Y,33.113481,-117.310545
PAST SALE,March-5-2025,Townhouse,6847 Maple Leaf Dr,Carlsbad,CA,92011,1075000,3,2.5,92011 - Carlsbad,1443,2272,1988,,745,411,Sold,,,https://www.redfin.com/CA/Carlsbad/6847-Maple-Leaf-Dr-92011/home/3744837,CRMLS,NDP2500991,N,Y,33.10855,-117.302469
PAST SALE,February-28-2025,Single Family Residential,7086 ROCKROSE,Carlsbad,CA,92011,2150000,5,3.0,92011 - Carlsbad,2806,10234,1996,,766,128,Sold,,,https://www.redfin.com/CA/Carlsbad/7086-Rockrose-Ter-92011/home/6378970,CRMLS,NDP2500977,N,Y,33.1016317,-117.2948762
PAST SALE,December-12-2024,Single Family Residential,6743 Barberry Pl,Carlsbad,CA,92011,2325000,4,3.0,Mariners Point (MP),2696,10502,1998,,862,111,Sold,,,https://www.redfin.com/CA/Carlsbad/6743-Barberry-Pl-92011/home/6276308,CRMLS,NDP2408167,N,Y,33.111299,-117.299826
PAST SALE,January-30-2025,Townhouse,6723 Oleander Way,Carlsbad,CA,92011,1260000,3,2.0,Carlsbad South,1346,2973,1978,,936,400,Sold,,,https://www.redfin.com/CA/Carlsbad/6723-Oleander-Way-92011/home/3739562,SDMLS,250000241,N,Y,33.11249,-117.311934
PAST SALE,February-27-2025,Townhouse,1851 Sea Rocket Ln,Carlsbad,CA,92011,1115000,4,2.5,La Costa,1669,16242,2013,,668,503,Sold,,,https://www.redfin.com/CA/Carlsbad/1851-Sea-Rocket-Ln-92011/home/58185976,SDMLS,250017618,N,Y,33.1063087,-117.2685737
PAST SALE,March-6-2025,Single Family Residential,7279 Spoonbill Ln,Carlsbad,CA,92011,2450000,3,2.5,Carlsbad West,2347,,1992,,1044,317,Sold,,,https://www.redfin.com/CA/Carlsbad/7279-Spoonbill-Ln-92011/home/3763568,SDMLS,250019073,N,Y,33.0946484,-117.2807952
PAST SALE,February-21-2025,Single Family Residential,7165 WILLET Cir,Carlsbad,CA,92011,1600000,3,2.5,92011 - Carlsbad,2323,154002,1997,,689,386,Sold,,,https://www.redfin.com/CA/Carlsbad/7165-Willet-Cir-92011/home/3770174,CRMLS,NDP2500830,N,Y,33.0978465,-117.276515
PAST SALE,January-3-2025,Single Family Residential,7032 Partridge Pl,Carlsbad,CA,92011,2110000,4,3.0,92011 - Carlsbad,2244,7449,1992,,940,208,Sold,,,https://www.redfin.com/CA/Carlsbad/7032-Partridge-Pl-92011/home/3764983,CRMLS,NDP2410553,N,Y,33.1005492,-117.2753196
PAST SALE,February-20-2025,Condo/Co-op,6497 Alexandri Cir,Carlsbad,CA,92011,1027000,2,3.0,Brindisi (BRIN),1604,,2002,,640,480,Sold,,,https://www.redfin.com/CA/Carlsbad/6497-Alexandri-Cir-92011/home/6499740,CRMLS,NDP2500269,N,Y,33.1141869,-117.2807863
PAST SALE,February-26-2025,Single Family Residential,7207 Willet Cir,Carlsbad,CA,92011,1525000,4,2.5,92011 - Carlsbad,2323,154002,1997,,656,386,Sold,,,https://www.redfin.com/CA/Carlsbad/7207-Willet-Cir-92011/home/3769082,CRMLS,NDP2500955,N,Y,33.0978465,-117.276515
PAST SALE,February-25-2025,Townhouse,6848 Alderwood,Carlsbad,CA,92011,1050000,3,2.5,Carlsbad West,1450,1909,1987,,724,357,Sold,,,https://www.redfin.com/CA/Carlsbad/6848-Alderwood-Dr-92011/home/3743617,SDMLS,250001462,N,Y,33.108262,-117.304302
PAST SALE,,Condo/Co-op,6609 Spartina Ct,Carlsbad,CA,92011,1475000,3,3.0,,2048,,2021,,720,,,,,https://www.redfin.com/CA/Carlsbad/6609-Spartina-Ct-92011/home/179076408,,,N,Y,33.1108427,-117.2773249
PAST SALE,January-2-2025,Single Family Residential,6745 Tea Tree St,Carlsbad,CA,92011,2044000,5,3.0,Carlsbad,2887,,1998,,708,111,Sold,,,https://www.redfin.com/CA/Carlsbad/6745-Tea-Tree-St-92011/home/3747030,SDMLS,240026470,N,Y,33.111099,-117.3032275
PAST SALE,February-28-2025,Townhouse,6836 Briarwood Dr,Carlsbad,CA,92011,915000,2,2.5,92011 - Carlsbad,1292,1634,1988,,708,410,Sold,,,https://www.redfin.com/CA/Carlsbad/6836-Briarwood-Dr-92011/home/3744932,CRMLS,NDP2500861,N,Y,33.1091191,-117.3008921
PAST SALE,January-27-2025,Single Family Residential,7033 Ivy St,Carlsbad,CA,92011,1468500,4,2.5,92011 - Carlsbad,2104,3776,1987,,698,184,Sold,,,https://www.redfin.com/CA/Carlsbad/7033-Ivy-St-92011/home/3743674,CRMLS,NDP2410417,N,Y,33.1041977,-117.3022687
PAST SALE,January-7-2025,Townhouse,6431 Kiwi Pl,Carlsbad,CA,92011,1400000,4,2.5,92011 - Carlsbad,2169,644949360,1999,,645,260,Sold,,,https://www.redfin.com/CA/Carlsbad/6431-Kiwi-Pl-92011/home/3783137,CRMLS,NDP2409433,N,Y,33.1143853,-117.2784718
