SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,January-29-2025,Townhouse,3156 Via Puerta,Carlsbad,CA,92009,900000,3,3.0,Carlsbad West,1316,19406,2002,,684,380,Sold,,,https://www.redfin.com/CA/Carlsbad/3156-Via-Puerta-92009/home/6517550,SDMLS,240027275,N,Y,33.1205593,-117.2326796
PAST SALE,,Vacant Land,Cazadero Dr,Carlsbad,CA,92009,1010000,,,,,23087,,,,,,,,https://www.redfin.com/CA/Carlsbad/Cazadero-Dr-92009/home/22584407,,,N,Y,33.104194,-117.244608
PAST SALE,January-3-2025,Single Family Residential,6971 Goldstone Rd,Carlsbad,CA,92009,1940000,4,4.0,92009 - Carlsbad,2838,5225,2007,,684,245,Sold,,,https://www.redfin.com/CA/Carlsbad/6971-Goldstone-Rd-92009/home/17206172,CRMLS,NDP2410256,N,Y,33.1016161,-117.2585634
PAST SALE,February-28-2025,Condo/Co-op,7319 Estrella De Mar Rd #12,Carlsbad,CA,92009,1031000,2,3.0,92009 - Carlsbad,1810,23173,2006,,570,1689,Sold,,,https://www.redfin.com/CA/Carlsbad/7319-Estrella-de-Mar-Rd-92009/unit-12/home/12164227,CRMLS,NDP2501940,N,Y,33.0916183,-117.2671454
PAST SALE,March-4-2025,Single Family Residential,7970 Camino Gato,Carlsbad,CA,92009,1525000,3,2.0,Carlsbad South,1567,6534,1986,,973,72,Sold,,,https://www.redfin.com/CA/Carlsbad/7970-Camino-Gato-92009/home/4076448,SDMLS,250018585,N,Y,33.0690328,-117.2481942
PAST SALE,,Single Family Residential,6324 Montecito Dr,Carlsbad,CA,92009,2650000,5,5.0,,4040,7503,2006,,656,,,,,https://www.redfin.com/CA/Carlsbad/6324-Montecito-Dr-92009/home/7513360,,,N,Y,33.1234567,-117.2524958
PAST SALE,,Single Family Residential,2879 Corte Morera,Carlsbad,CA,92009,1072000,5,4.5,,3950,8182,2001,,271,,,,,https://www.redfin.com/CA/Carlsbad/2879-Corte-Morera-92009/home/4083409,,,N,Y,33.0796218,-117.2493923
PAST SALE,,Condo/Co-op,7467 Avenida de Palais,Carlsbad,CA,92009,1400000,2,3.0,,2744,,1989,,510,,,,,https://www.redfin.com/CA/Carlsbad/7467-Avenida-de-Palais-92009/home/3791498,,,N,Y,33.0926286,-117.2553668
PAST SALE,December-10-2024,Single Family Residential,8072 Avenida Secreto,Carlsbad,CA,92009,1800000,4,4.0,92009 - Carlsbad,3377,10690,2003,,533,162,Sold,,,https://www.redfin.com/CA/Carlsbad/8072-Avenida-Secreto-92009/home/6540427,CRMLS,NDP2410498,N,Y,33.0665856,-117.2429244
PAST SALE,January-7-2025,Single Family Residential,3255 Sitio Tortuga,Carlsbad,CA,92009,2300000,4,4.5,Carlsbad East,4260,9869,2010,,540,266,Sold,,,https://www.redfin.com/CA/Carlsbad/3255-Sitio-Tortuga-92009/home/22248208,SDMLS,250000558,N,Y,33.1038689,-117.2292524
PAST SALE,January-31-2025,Condo/Co-op,2607 Pirineos Way #109,Carlsbad,CA,92009,575000,1,1.5,92009 - Carlsbad,1080,,1976,,532,410,Sold,,,https://www.redfin.com/CA/Carlsbad/2607-Pirineos-Way-92009/unit-109/home/3786932,CRMLS,NDP2501011,N,Y,33.087403,-117.250618
PAST SALE,,Single Family Residential,7072 Zubaron Ln,Carlsbad,CA,92009,715500,4,3.0,,2057,4275,1990,,348,,,,,https://www.redfin.com/CA/Carlsbad/7072-Zubaron-Ln-92009/home/3763559,,,N,Y,33.0971138,-117.256039
PAST SALE,February-4-2025,Condo/Co-op,7486 Altiva Pl,Carlsbad,CA,92009,615000,1,1.0,92009 - Carlsbad,723,,1990,,851,385,Sold,,,https://www.redfin.com/CA/Carlsbad/7486-Altiva-Pl-92009/home/3754181,CRMLS,NDP2410755,N,Y,33.0940598,-117.2531885
PAST SALE,February-14-2025,Single Family Residential,3432 Corte Altura,Carlsbad,CA,92009,2595000,6,5.5,La Costa,3920,9788,2010,,662,297,Sold,,,https://www.redfin.com/CA/Carlsbad/3432-Corte-Altura-92009/home/22269077,SDMLS,250017342,N,Y,33.0976647,-117.2260726
PAST SALE,February-19-2025,Single Family Residential,7929 Calle Posada,Carlsbad,CA,92009,1515000,3,2.0,La Costa,1418,5564,1985,,1068,143,Sold,,,https://www.redfin.com/CA/Carlsbad/7929-Calle-Posada-92009/home/4077864,SDMLS,250017767,N,Y,33.0698776,-117.2412115
PAST SALE,,Condo/Co-op,2335 Caringa Way #26,Carlsbad,CA,92009,815000,1,2.0,,1536,,1974,,531,,,,,https://www.redfin.com/CA/Carlsbad/2335-Caringa-Way-92009/unit-26/home/3752479,,,N,Y,33.0956854,-117.2588383
PAST SALE,January-23-2025,Single Family Residential,3311 La Costa Ave,Carlsbad,CA,92009,1500000,4,2.5,La Costa,3756,16500,1980,,399,,Sold,,,https://www.redfin.com/CA/Carlsbad/3311-La-Costa-Ave-92009/home/3867055,SDMLS,240028067,N,Y,33.0829293,-117.2383781
PAST SALE,January-9-2025,Condo/Co-op,1941 Alga Rd Unit B,Carlsbad,CA,92009,650000,1,1.5,La Costa,1207,,1974,,539,399,Sold,,,https://www.redfin.com/CA/Carlsbad/1941-Alga-Rd-92009/unit-B/home/3749481,SDMLS,240027917,N,Y,33.1013019,-117.265223
PAST SALE,February-14-2025,Townhouse,7306 ALICANTE Rd #7,Carlsbad,CA,92009,840000,2,2.5,La Costa,1552,,1975,,541,593,Sold,,,https://www.redfin.com/CA/Carlsbad/7306-Alicante-Rd-92009/unit-7/home/3751933,SDMLS,250001383,N,Y,33.0940154,-117.2578042
PAST SALE,February-25-2025,Condo/Co-op,3126 Avenida Alcor,Carlsbad,CA,92009,949000,3,2.0,92009 - Carlsbad,1566,311504,1987,,606,590,Sold,,,https://www.redfin.com/CA/Carlsbad/3126-Avenida-Alcor-92009/home/3867433,CRMLS,NDP2500794,N,Y,33.0935297,-117.2405449
PAST SALE,February-27-2025,Single Family Residential,6430 El Perico Ln,Carlsbad,CA,92009,1620000,4,2.5,92009 - Carlsbad,1849,9216,1978,,876,8,Sold,,,https://www.redfin.com/CA/Carlsbad/6430-El-Perico-Ln-92009/home/6378777,CRMLS,NDP2500664,N,Y,33.1106423,-117.2462522
PAST SALE,February-3-2025,Single Family Residential,7917 Las Nueces Pl,Carlsbad,CA,92009,1665000,4,2.0,92009 - Carlsbad,1812,6746,1978,,919,62,Sold,,,https://www.redfin.com/CA/Carlsbad/7917-Las-Nueces-Pl-92009/home/4073150,CRMLS,NDP2500038,N,Y,33.0721375,-117.2550641
PAST SALE,January-21-2025,Single Family Residential,7120 Sitio Caliente,Carlsbad,CA,92009,2100000,5,5.0,92009 - Carlsbad,3139,7405,2013,,669,289,Sold,,,https://www.redfin.com/CA/Carlsbad/7120-Sitio-Caliente-92009/home/22564233,CRMLS,NDP2409445,N,Y,33.0978678,-117.2263623
PAST SALE,February-6-2025,Single Family Residential,2455 Unicornio St,Carlsbad,CA,92009,1895000,4,2.5,92009 - Carlsbad,2980,11929,1981,,636,,Sold,,,https://www.redfin.com/CA/Carlsbad/2455-Unicornio-St-92009/home/3755134,CRMLS,NDP2500510,N,Y,33.104738,-117.2520355
PAST SALE,December-16-2024,Single Family Residential,2808 La Duela Ln,Carlsbad,CA,92009,1750000,4,2.5,92009 - Carlsbad,2119,8177,1978,,826,62,Sold,,,https://www.redfin.com/CA/Carlsbad/2808-La-Duela-Ln-92009/home/4073245,CRMLS,NDP2409842,N,Y,33.0729091,-117.2508616
PAST SALE,December-26-2024,Single Family Residential,7930 Calle San Felipe,Carlsbad,CA,92009,1610000,3,2.0,La Costa,1530,7405,1985,,1052,142,Sold,,,https://www.redfin.com/CA/Carlsbad/7930-Calle-San-Felipe-92009/home/4077846,SDMLS,240028167,N,Y,33.0694442,-117.2420083
PAST SALE,December-16-2024,Condo/Co-op,3161 Vista Mar,Carlsbad,CA,92009,689000,2,2.0,92009 - Carlsbad,1158,298892,1988,,595,491,Sold,,,https://www.redfin.com/CA/Carlsbad/3161-Vista-Mar-92009/home/3867513,CRMLS,NDP2409725,N,Y,33.0914305,-117.2421287
PAST SALE,February-10-2025,Single Family Residential,7127 SITIO CALIENTE,Carlsbad,CA,92009,3094000,5,4.5,92009 - Carlsbad,3438,8113,2010,,900,297,Sold,,,https://www.redfin.com/CA/Carlsbad/7127-Sitio-Caliente-92009/home/22564224,CRMLS,NDP2500468,N,Y,33.0973832,-117.2267842
PAST SALE,December-16-2024,Single Family Residential,2618 Colibri Ln,Carlsbad,CA,92009,1500000,3,2.5,92009 - Carlsbad,1849,7553,1978,,811,92,Sold,,,https://www.redfin.com/CA/Carlsbad/2618-Colibri-Ln-92009/home/3761255,CRMLS,NDP2410075,N,Y,33.1102626,-117.2497565
PAST SALE,January-10-2025,Condo/Co-op,3112 Vista Mar,Carlsbad,CA,92009,1100000,4,3.0,La Costa,2019,298892,1988,,545,536,Sold,,,https://www.redfin.com/CA/Carlsbad/3112-Vista-Mar-92009/home/3867476,SDMLS,240028245,N,Y,33.0922697,-117.2425066
PAST SALE,February-6-2025,Single Family Residential,2014 Saliente Way,Carlsbad,CA,92009,2020000,5,3.0,92009 - Carlsbad,3140,10963,1978,,643,,Sold,,,https://www.redfin.com/CA/Carlsbad/2014-Saliente-Way-92009/home/3794758,CRMLS,NDP2500197,N,Y,33.0849185,-117.2639129
PAST SALE,March-5-2025,Single Family Residential,2638 Unicornio St,Carlsbad,CA,92009,2149500,4,3.0,92009 - Carlsbad,2849,11177,1982,,754,,Sold,,,https://www.redfin.com/CA/Carlsbad/2638-Unicornio-St-92009/home/3757751,CRMLS,NDP2501168,N,Y,33.1094032,-117.2476293
PAST SALE,February-18-2025,Condo/Co-op,2544 Navarra Dr #9,Carlsbad,CA,92009,865000,2,2.0,92009 - Carlsbad,1326,38407,1973,,652,729,Sold,,,https://www.redfin.com/CA/Carlsbad/2544-Navarra-Dr-92009/unit-9/home/3785171,CRMLS,NDP2500677,N,Y,33.0892324,-117.2515128
PAST SALE,February-4-2025,Condo/Co-op,2364 Altisma Way Unit B,Carlsbad,CA,92009,800000,2,2.5,La Costa,1429,,1981,,560,370,Sold,,,https://www.redfin.com/CA/Carlsbad/2364-Altisma-Way-92009/unit-B/home/3753554,SDMLS,250000480,N,Y,33.095584,-117.255526
PAST SALE,February-25-2025,Condo/Co-op,2402 Altisma Way Unit E,Carlsbad,CA,92009,700000,2,2.0,92009 - Carlsbad,1620,,1975,,432,504,Sold,,,https://www.redfin.com/CA/Carlsbad/2402-Altisma-Way-92009/unit-E/home/3752082,CRMLS,NDP2500479,N,Y,33.0948296,-117.254731
PAST SALE,February-24-2025,Condo/Co-op,6156 Colt Pl #103,Carlsbad,CA,92009,1139000,3,3.5,92009 - Carlsbad,1670,1,2020,,682,430,Sold,,,https://www.redfin.com/CA/Carlsbad/6156-Colt-Pl-92009/unit-103/home/172050033,CRMLS,NDP2500667,N,Y,33.1280413,-117.2556892
