SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,December-27-2024,Single Family Residential,3914 Sherbourne Dr,Oceanside,CA,92056,839900,4,2.0,Oceanside,1644,7400,1973,,511,,Sold,,,https://www.redfin.com/CA/Oceanside/3914-Sherbourne-Dr-92056/home/3354492,SDMLS,240027851,N,Y,33.1983419,-117.2947124
PAST SALE,December-20-2024,Single Family Residential,5134 Bella Collina St,Oceanside,CA,92056,949000,3,2.0,Oceanside,1923,8058,1993,,493,,Sold,,,https://www.redfin.com/CA/Oceanside/5134-Bella-Collina-St-92056/home/3288216,SDMLS,240023251,N,Y,33.2259684,-117.2791458
PAST SALE,February-19-2025,Condo/Co-op,3325 Genoa Way #104,Oceanside,CA,92056,750000,2,2.0,Rancho Del Oro (34024),1334,98881,1994,,562,385,Sold,,,https://www.redfin.com/CA/Oceanside/3325-Genoa-Way-92056/unit-104/home/3396129,CRMLS,NDP2409961,N,Y,33.1883345,-117.3092585
PAST SALE,March-4-2025,Single Family Residential,4661 Majorca Way,Oceanside,CA,92056,875000,2,2.0,92056 - Oceanside,1800,4630,1984,,486,663,Sold,,,https://www.redfin.com/CA/Oceanside/4661-Majorca-Way-92056/home/3442660,CRMLS,NDP2502060,N,Y,33.164927,-117.267757
PAST SALE,,Single Family Residential,4634 Cordoba Way,Oceanside,CA,92056,900000,2,2.0,,1800,7072,1985,,500,,,,,https://www.redfin.com/CA/Oceanside/4634-Cordoba-Way-92056/home/3442616,,,N,Y,33.1661278,-117.2659104
PAST SALE,,Single Family Residential,4714 Cordoba Way,Oceanside,CA,92056,850000,2,2.0,,1800,4796,1984,,472,,,,,https://www.redfin.com/CA/Oceanside/4714-Cordoba-Way-92056/home/3442815,,,N,Y,33.163222,-117.264185
PAST SALE,,Single Family Residential,2815 College Blvd,Oceanside,CA,92056,555000,3,2.0,,1140,3600,1972,,487,,,,,https://www.redfin.com/CA/Oceanside/2815-College-Blvd-92056/home/3405257,,,N,Y,33.1969553,-117.2919789
PAST SALE,March-7-2025,Single Family Residential,4475 opal,Oceanside,CA,92056,710000,2,2.0,92056 - Oceanside,1456,4127,1989,,488,245,Sold,,,https://www.redfin.com/CA/Oceanside/4475-Opal-Ln-92056/home/17198001,CRMLS,NDP2501612,N,Y,33.1825448,-117.2736806
PAST SALE,January-21-2025,Mobile/Manufactured Home,255 Brookside Ln,Oceanside,CA,92056,250000,2,2.0,Oceanside,1440,1442643,1974,,174,,Sold,,,https://www.redfin.com/CA/Oceanside/255-Brookside-Ln-92056/home/6497504,SDMLS,250017492,N,Y,33.1781514,-117.2775652
PAST SALE,January-15-2025,Single Family Residential,4608 Briar Ridge Rd,Oceanside,CA,92056,850000,4,2.0,92056 - Oceanside,1560,11259,1985,,545,,Sold,,,https://www.redfin.com/CA/Oceanside/4608-Briar-Ridge-Rd-92056/home/3337060,CRMLS,PTP2407579,N,Y,33.2242181,-117.2785889
PAST SALE,December-23-2024,Townhouse,3590 Mira Pacific Dr,Oceanside,CA,92056,555000,2,1.0,Oceanside,827,4700,1974,,671,,Sold,,,https://www.redfin.com/CA/Oceanside/3590-Mira-Pacific-Dr-92056/home/3385822,SDMLS,240028315,N,Y,33.1851767,-117.3062552
PAST SALE,January-30-2025,Single Family Residential,1623 Peacock Blvd,Oceanside,CA,92056,460000,2,1.0,92056 - Oceanside,873,5011,1977,,527,11,Sold,,,https://www.redfin.com/CA/Oceanside/1623-Peacock-Blvd-92056/home/3328228,CRMLS,NDP2410577,N,Y,33.2174477,-117.2750669
PAST SALE,February-4-2025,Single Family Residential,4086 Mira Verde St,Oceanside,CA,92056,900000,3,2.0,92056 - Oceanside,1700,7700,1970,,529,,Sold,,,https://www.redfin.com/CA/Oceanside/4086-Mira-Verde-St-92056/home/3429256,CRMLS,NDP2500603,N,Y,33.1774934,-117.2874651
PAST SALE,January-23-2025,Single Family Residential,4297 Zenith Ln,Oceanside,CA,92056,765000,2,2.0,92056 - Oceanside,1513,3133,1977,,506,445,Sold,,,https://www.redfin.com/CA/Oceanside/4297-Zenith-Ln-92056/home/3434810,CRMLS,NDP2500053,N,Y,33.1785737,-117.2803505
PAST SALE,February-4-2025,Single Family Residential,2869 Dartmouth Dr,Oceanside,CA,92056,1150000,4,2.5,92056 - Oceanside,2398,9012,1988,,480,,Sold,,,https://www.redfin.com/CA/Oceanside/2869-Dartmouth-Dr-92056/home/3392663,CRMLS,NDP2500356,N,Y,33.1977033,-117.3013727
PAST SALE,March-4-2025,Single Family Residential,1436 Highridge Dr,Oceanside,CA,92056,550000,2,1.0,92056 - Oceanside,834,3942,1979,,659,10,Sold,,,https://www.redfin.com/CA/Oceanside/1436-Highridge-Dr-92056/home/3328635,CRMLS,NDP2501061,N,Y,33.2204438,-117.2724803
PAST SALE,December-20-2024,Single Family Residential,3525 Roselle Ave,Oceanside,CA,92056,989000,3,2.5,Oceanside,1423,7700,1982,,695,,Sold,,,https://www.redfin.com/CA/Oceanside/3525-Roselle-St-92056/home/3408565,CRMLS,TR24236026,N,Y,33.1941071,-117.2994531
PAST SALE,March-3-2025,Single Family Residential,1639 Calle Las Casas,Oceanside,CA,92056,965000,4,3.0,92056 - Oceanside,2196,4978,1990,,439,145,Sold,,,https://www.redfin.com/CA/Oceanside/1639-Calle-Las-Casas-92056/home/6276809,CRMLS,PTP2501141,N,Y,33.2194519,-117.2884052
PAST SALE,February-20-2025,Single Family Residential,6016 Dassia Way,Oceanside,CA,92056,1240000,3,2.5,Ocean Hills (OH),2000,4725,1998,,620,614,Sold,,,https://www.redfin.com/CA/Oceanside/6016-Dassia-Way-92056/home/3456094,CRMLS,NDP2500584,N,Y,33.1579466,-117.2605391
PAST SALE,December-18-2024,Townhouse,1113 Via Lucero,Oceanside,CA,92056,749000,4,3.5,Oceanside,1563,,2021,,479,366,Sold,,,https://www.redfin.com/CA/Oceanside/1113-Via-Lucero-92056/home/172049195,SDMLS,240025373,N,Y,33.2174245,-117.2930941
PAST SALE,January-30-2025,Townhouse,4708 Denia Way,Oceanside,CA,92056,1295000,3,2.0,Oceanside,1800,5647,1987,,719,671,Sold,,,https://www.redfin.com/CA/Oceanside/4708-Denia-Way-92056/home/3446242,SDMLS,240025287,N,Y,33.163684,-117.26112
PAST SALE,February-21-2025,Single Family Residential,4689 Adra Way,Oceanside,CA,92056,600000,2,2.0,Ocean Hills (OH),921,4147,1987,,651,671,Sold,,,https://www.redfin.com/CA/Oceanside/4689-Adra-Way-92056/home/3446213,CRMLS,NDP2501041,N,Y,33.164596,-117.26316
PAST SALE,January-13-2025,Single Family Residential,2872 Colgate Dr,Oceanside,CA,92056,905000,3,2.0,92056 - Oceanside,1408,9139,1986,,643,,Sold,,,https://www.redfin.com/CA/Oceanside/2872-Colgate-Dr-92056/home/3391363,CRMLS,NDP2410218,N,Y,33.1965623,-117.3002291
PAST SALE,February-27-2025,Single Family Residential,3375 Putting Green Ct,Oceanside,CA,92056,1250000,4,3.0,92056 - Oceanside,2019,7324,1989,,619,,Sold,,,https://www.redfin.com/CA/Oceanside/3375-Putting-Green-Ct-92056/home/6279786,CRMLS,NDP2501230,N,Y,33.1856897,-117.3112687
PAST SALE,January-3-2025,Single Family Residential,1549 Havenwood,Oceanside,CA,92056,1005000,4,3.0,92056 - Oceanside,1920,11325,1985,,523,,Sold,,,https://www.redfin.com/CA/Oceanside/1549-Havenwood-Dr-92056/home/3333788,CRMLS,NDP2410420,N,Y,33.2208569,-117.2763781
PAST SALE,February-18-2025,Single Family Residential,1665 Boulder Creek Rd,Oceanside,CA,92056,970000,3,2.0,92056 - Oceanside,1554,7840,1980,,624,,Sold,,,https://www.redfin.com/CA/Oceanside/1665-Boulder-Creek-Rd-92056/home/3331670,CRMLS,NDP2410794,N,Y,33.2164905,-117.2776479
PAST SALE,February-19-2025,Single Family Residential,4749 Canterbury Ct,Oceanside,CA,92056,520000,2,1.0,92056 - Oceanside,873,4973,1979,,596,10,Sold,,,https://www.redfin.com/CA/Oceanside/4749-Canterbury-Ct-92056/home/3328662,CRMLS,NDP2500455,N,Y,33.2187438,-117.2725797
PAST SALE,December-17-2024,Single Family Residential,5003 Bella Collina,Oceanside,CA,92056,1225000,4,3.0,Oceanside,3043,,2001,,403,,Sold,,,https://www.redfin.com/CA/Oceanside/5003-Bella-Collina-St-92056/home/3290465,SDMLS,240026412,N,Y,33.2250542,-117.2867084
PAST SALE,January-17-2025,Single Family Residential,3505 Driftwood Pl,Oceanside,CA,92056,560000,2,1.5,Oceanside,1000,1698,1974,,560,338,Sold,,,https://www.redfin.com/CA/Oceanside/3505-Driftwood-Pl-92056/home/6279907,CRMLS,SW24243917,N,Y,33.1793818,-117.2854526
PAST SALE,January-28-2025,Single Family Residential,4907 Colusa Dr,Oceanside,CA,92056,1230000,4,2.5,92056 - Oceanside,2680,11368,1990,,459,157,Sold,,,https://www.redfin.com/CA/Oceanside/4907-Colusa-Dr-92056/home/3444035,CRMLS,NDP2410741,N,Y,33.1727862,-117.2636389
PAST SALE,March-5-2025,Single Family Residential,3608 Via Alicia,Oceanside,CA,92056,1129000,4,3.5,92056 - Oceanside,2240,4911,1991,,504,216,Sold,,,https://www.redfin.com/CA/Oceanside/3608-Via-Alicia-92056/home/3453931,CRMLS,NDP2501223,N,Y,33.1673705,-117.2541329
PAST SALE,February-18-2025,Condo/Co-op,2360 Paseo De Laura #49,Oceanside,CA,92056,325000,1,1.0,Oceanside,570,157512,1973,,570,240,Sold,,,https://www.redfin.com/CA/Oceanside/2360-Paseo-de-Laura-92056/unit-49/home/17201755,SDMLS,250017770,N,Y,33.1817173,-117.3169071
PAST SALE,February-7-2025,Single Family Residential,3335 Tournament Dr,Oceanside,CA,92056,1017000,4,3.0,92056 - Oceanside,2318,6552,1988,,439,,Sold,,,https://www.redfin.com/CA/Oceanside/3335-Tournament-Dr-92056/home/3393185,CRMLS,NDP2500357,N,Y,33.186451,-117.312684
PAST SALE,January-10-2025,Single Family Residential,4732 Galicia Way,Oceanside,CA,92056,1169000,2,2.0,92056 - Oceanside,1880,4079,1985,,622,663,Sold,,,https://www.redfin.com/CA/Oceanside/4732-Galicia-Way-92056/home/3442842,CRMLS,NDP2410026,N,Y,33.161066,-117.266764
PAST SALE,February-21-2025,Single Family Residential,3714 Via Del Rancho,Oceanside,CA,92056,1150000,4,2.5,92056 - Oceanside,2611,4725,1992,,440,75,Sold,,,https://www.redfin.com/CA/Oceanside/3714-Via-del-Rancho-92056/home/3454341,CRMLS,NDP2500478,N,Y,33.1649423,-117.2573697
PAST SALE,February-19-2025,Townhouse,4320 Pacifica Way #3,Oceanside,CA,92056,875000,3,2.5,Oceanside,1933,38601,2016,,453,339,Sold,,,https://www.redfin.com/CA/Oceanside/4320-Pacifica-Way-92056/unit-3/home/143238350,SDMLS,250001385,N,Y,33.216995,-117.301476
PAST SALE,February-19-2025,Single Family Residential,4872 Northerly St,Oceanside,CA,92056,820000,3,2.0,Oceanside,1118,6721,1987,,733,,Sold,,,https://www.redfin.com/CA/Oceanside/4872-Northerly-St-92056/home/3331140,SDMLS,240028408,N,Y,33.2255594,-117.269673
PAST SALE,January-17-2025,Single Family Residential,4812 Galicia Way,Oceanside,CA,92056,1325000,3,2.0,92056 - Oceanside,1800,4290,1986,,736,654,Sold,,,https://www.redfin.com/CA/Oceanside/4812-Galicia-Way-92056/home/3444937,CRMLS,NDP2410377,N,Y,33.159002,-117.265274
PAST SALE,January-30-2025,Single Family Residential,3912 Wooster Dr,Oceanside,CA,92056,880000,4,2.0,Oceanside,1598,14800,1973,,551,,Sold,,,https://www.redfin.com/CA/Oceanside/3912-Wooster-Dr-92056/home/3354816,CRMLS,OC25002914,N,Y,33.2007568,-117.2955646
PAST SALE,February-6-2025,Single Family Residential,4126 GALBAR St,Oceanside,CA,92056,745000,3,3.0,92056 - Oceanside,1611,6000,1973,,462,,Sold,,,https://www.redfin.com/CA/Oceanside/4126-Galbar-St-92056/home/3354576,CRMLS,NDP2410799,N,Y,33.1981171,-117.2862805
PAST SALE,January-7-2025,Single Family Residential,1530 Marjorie St,Oceanside,CA,92056,980000,4,2.0,Oceanside,1570,9879,1985,,624,,Sold,,,https://www.redfin.com/CA/Oceanside/1530-Marjorie-St-92056/home/3300567,SDMLS,240026692,N,Y,33.2354144,-117.2659491
PAST SALE,March-3-2025,Single Family Residential,3230 Buena Hills Dr,Oceanside,CA,92056,560000,2,2.0,92056 - Oceanside,1235,4600,1972,,453,,Sold,,,https://www.redfin.com/CA/Oceanside/3230-Buena-Hills-Dr-92056/home/3385594,CRMLS,OC25023699,N,Y,33.1855437,-117.3049501
PAST SALE,December-18-2024,Single Family Residential,1377 Napoli St,Oceanside,CA,92056,1480000,5,3.0,Oceanside,3043,12425,2000,,486,,Sold,,,https://www.redfin.com/CA/Oceanside/1377-Napoli-St-92056/home/3289842,SDMLS,240025536,N,Y,33.2255537,-117.2807347
PAST SALE,February-7-2025,Single Family Residential,3271 Navigator Cir,Oceanside,CA,92056,579000,2,1.0,Oceanside,827,7000,1972,,700,,Sold,,,https://www.redfin.com/CA/Oceanside/3271-Navigator-Cir-92056/home/3385302,SDMLS,250001327,N,Y,33.1842835,-117.3035843
PAST SALE,February-21-2025,Townhouse,1242 Via Lucero,Oceanside,CA,92056,877000,3,2.5,92056 - Oceanside,1814,,2018,,483,411,Sold,,,https://www.redfin.com/CA/Oceanside/1242-Via-Lucero-92056/home/145320181,CRMLS,NDP2500328,N,Y,33.2175754,-117.28849
PAST SALE,December-27-2024,Single Family Residential,5018 Alicante Way,Oceanside,CA,92056,1025000,2,2.0,Ocean Hills (OH),1807,4305,1988,,567,671,Sold,,,https://www.redfin.com/CA/Oceanside/5018-Alicante-Way-92056/home/3446510,CRMLS,NDP2410310,N,Y,33.160479,-117.261242
PAST SALE,February-26-2025,Single Family Residential,4109 Pindar Way,Oceanside,CA,92056,1290000,2,2.5,Ocean Hills (OH),2317,5000,1990,,557,667,Sold,,,https://www.redfin.com/CA/Oceanside/4109-Pindar-Way-92056/home/3456255,CRMLS,PTP2500749,N,Y,33.1559358,-117.2688567
PAST SALE,February-27-2025,Mobile/Manufactured Home,275 Bright Creek Ln,Oceanside,CA,92056,220000,2,2.0,Oceanside,1440,1442643,1972,,153,758,Sold,,,https://www.redfin.com/CA/Oceanside/275-Bright-Creek-Ln-92056/home/6497542,SDMLS,250001128,N,Y,33.177448,-117.2773156
PAST SALE,January-21-2025,Single Family Residential,1894 Avenida Aragon,Oceanside,CA,92056,860000,4,3.0,Oceanside,1977,,1988,,435,142,Sold,,,https://www.redfin.com/CA/Oceanside/1894-Avenida-Aragon-92056/home/3338991,SDMLS,240027733,N,Y,33.213485,-117.2861611
PAST SALE,January-21-2025,Single Family Residential,4908 Icaria Way,Oceanside,CA,92056,1450000,2,2.0,Ocean Hills (OH),1807,4914,1988,,802,652,Sold,,,https://www.redfin.com/CA/Oceanside/4908-Icaria-Way-92056/home/3446527,CRMLS,NDP2410737,N,Y,33.161098,-117.2620178
