SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,February-13-2025,Single Family Residential,7939 Prince Ivan Ct,El Cajon,CA,92021,750000,2,2.0,El Cajon,1056,10600,1971,,710,,Sold,,,https://www.redfin.com/CA/El-Cajon/7939-Prince-Ivan-Ct-92021/home/5098445,SDMLS,250000712,N,Y,32.8220922,-116.9255475
PAST SALE,December-26-2024,Single Family Residential,1349 Wendell Cutting Ct,El Cajon,CA,92021,760000,4,2.5,El Cajon,1870,2900,2006,,406,74,Sold,,,https://www.redfin.com/CA/El-Cajon/1349-Wendell-Cutting-Ct-92021/home/7540268,SDMLS,240027914,N,Y,32.8087294,-116.9337508
PAST SALE,December-12-2024,Single Family Residential,561 Ann St,El Cajon,CA,92021,740000,3,2.0,El Cajon,1372,7700,1957,,539,,Sold,,,https://www.redfin.com/CA/El-Cajon/561-Ann-St-92021/home/5597798,SDMLS,240026507,N,Y,32.8017113,-116.9459861
PAST SALE,January-30-2025,Single Family Residential,8506 Calle De Buena Fe,El Cajon,CA,92021,650000,3,2.5,San Diego,1550,11334,1990,,419,,Sold,,,https://www.redfin.com/CA/El-Cajon/8506-Calle-de-Buena-Fe-92021/home/5096526,SDMLS,250017758,N,Y,32.8292237,-116.9011445
PAST SALE,January-31-2025,Single Family Residential,1155 Pepper Dr,El Cajon,CA,92021,530000,4,2.0,El Cajon,1656,13800,1960,,320,,Sold,,,https://www.redfin.com/CA/El-Cajon/1155-Pepper-Dr-92021/home/5063621,SDMLS,250017852,N,Y,32.821109,-116.9417544
PAST SALE,,Single Family Residential,10312 Quail Canyon Rd,El Cajon,CA,92021,1100000,3,2.0,,1682,104980,1973,,654,,,,,https://www.redfin.com/CA/El-Cajon/10312-Quail-Canyon-Rd-92021/home/5084734,,,N,Y,32.867101,-116.8627352
PAST SALE,,Single Family Residential,15411 El Capitan Real Ln,El Cajon,CA,92021,1250000,3,3.0,,3018,33977,1984,,414,,,,,https://www.redfin.com/CA/El-Cajon/15411-El-Capitan-Real-Ln-92021/home/5069357,,,N,Y,32.8656991,-116.8422313
PAST SALE,January-21-2025,Single Family Residential,1338 Marline Ave,El Cajon,CA,92021,575000,2,1.0,92021 - El Cajon,992,10435,1953,,580,,Sold,,,https://www.redfin.com/CA/El-Cajon/1338-Marline-Ave-92021/home/5574769,CRMLS,PTP2500550,N,Y,32.8053855,-116.9334737
PAST SALE,March-3-2025,Single Family Residential,1125 Evilo St,El Cajon,CA,92021,650000,3,2.0,92021 - El Cajon,1681,8200,1956,,387,,Sold,,,https://www.redfin.com/CA/El-Cajon/1125-Evilo-St-92021/home/5598042,CRMLS,PTP2501351,N,Y,32.8022061,-116.9433206
