SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,December-18-2024,Single Family Residential,1525 Gold Run Rd,Chula Vista,CA,91913,850000,3,2.5,Chula Vista,1649,2968,2001,,515,108,Sold,,,https://www.redfin.com/CA/Chula-Vista/1525-Gold-Run-Rd-91913/home/6214213,SDMLS,240026719,N,Y,32.6253384,-116.9914516
PAST SALE,January-23-2025,Single Family Residential,1599 Bath Ave,Chula Vista,CA,91913,918800,4,3.0,Chula Vista,2321,,2021,,396,62,Sold,,,https://www.redfin.com/CA/Chula-Vista/1599-Bath-Ave-91913/home/174926338,SDMLS,240026789,N,Y,32.614191,-116.9982098
PAST SALE,January-3-2025,Condo/Co-op,2051 Lakeridge Cir #103,Chula Vista,CA,91913,580000,3,2.0,Chula Vista,1096,,1989,,529,580,Sold,,,https://www.redfin.com/CA/Chula-Vista/2051-Lakeridge-Cir-91913/unit-103/home/6089997,SDMLS,240023629,N,Y,32.6508324,-116.9788262
PAST SALE,December-13-2024,Condo/Co-op,2096 Northshore Dr Unit F,Chula Vista,CA,91913,750000,2,2.0,Eastlake Shores (ELSH),1092,,1988,,687,640,Sold,,,https://www.redfin.com/CA/Chula-Vista/2096-Northshore-Dr-91913/unit-F/home/6089335,CRMLS,PTP2407544,N,Y,32.6554834,-116.9774986
PAST SALE,,Condo/Co-op,742 Eastshore Ter #98,Chula Vista,CA,91913,400000,2,2.0,,752,,1988,,532,,,,,https://www.redfin.com/CA/Chula-Vista/742-Eastshore-Ter-91913/unit-98/home/6088560,,,N,Y,32.6541754,-116.9747919
PAST SALE,February-19-2025,Condo/Co-op,1627 Dunlin Ave #6,Chula Vista,CA,91913,675000,3,2.5,CHULA VISTA,1504,,2015,,449,320,Sold,,,https://www.redfin.com/CA/Chula-Vista/1627-Dunlin-Ave-91913/unit-6/home/95963423,MLSListings,ML81994705,N,Y,32.6154801,-116.9912544
PAST SALE,December-31-2024,Single Family Residential,1852 San Sebastian Ave,Chula Vista,CA,91913,830000,4,2.5,Chula Vista,1649,3478,2002,,503,115,Sold,,,https://www.redfin.com/CA/Chula-Vista/1852-San-Sebastian-Ave-91913/home/6516403,SDMLS,250001134,N,Y,32.6341505,-116.9801874
PAST SALE,February-28-2025,Condo/Co-op,1649 Calle Oxton,Chula Vista,CA,91913,779900,3,2.0,91913 - Chula Vista,1621,,2024,,481,425,Sold,,,https://www.redfin.com/CA/Chula-Vista/1649-Calle-Oxton-91913/home/194618503,CRMLS,NDP2501183,N,Y,32.5976764,-116.9727588
PAST SALE,February-25-2025,Single Family Residential,1991 Padding River Rd,Chula Vista,CA,91913,1195000,5,3.0,Chula Vista,3151,,2001,,379,125,Sold,,,https://www.redfin.com/CA/Chula-Vista/1991-Padding-River-Rd-91913/home/6321870,SDMLS,250017337,N,Y,32.6412191,-116.9765487
PAST SALE,January-3-2025,Condo/Co-op,1137 Calle Obsidiana #1,Chula Vista,CA,91913,735000,3,2.0,Chula Vista,1407,,2019,,522,465,Sold,,,https://www.redfin.com/CA/Chula-Vista/1137-Calle-Obsidiana-91913/unit-1/home/167663514,SDMLS,240028446,N,Y,32.6012657,-116.9970383
PAST SALE,March-3-2025,Condo/Co-op,1484 Canvas Dr #4,Chula Vista,CA,91913,651000,3,2.5,Chula Vista,1360,,2007,,479,247,Sold,,,https://www.redfin.com/CA/Chula-Vista/1484-Canvas-Dr-91913/unit-4/home/21901967,SDMLS,250018063,N,Y,32.6261256,-116.9720427
PAST SALE,January-8-2025,Condo/Co-op,1867 Platte River Ln #1,Chula Vista,CA,91913,560000,2,2.0,Chula Vista,1032,,2004,,543,272,Sold,,,https://www.redfin.com/CA/Chula-Vista/1867-Platte-River-Ln-91913/unit-1/home/6611135,SDMLS,240028388,N,Y,32.6332522,-116.9784586
PAST SALE,,Condo/Co-op,1367 Burgundy Dr #158,Chula Vista,CA,91913,650000,3,3.0,,1350,,2005,,481,,,,,https://www.redfin.com/CA/Chula-Vista/1367-Burgundy-Dr-91913/unit-158/home/6685200,,,N,Y,32.6275862,-116.9787312
PAST SALE,January-30-2025,Single Family Residential,1833 Harrils Mill Ave,Chula Vista,CA,91913,1290000,5,3.5,Chula Vista,3374,8198,2003,,382,125,Sold,,,https://www.redfin.com/CA/Chula-Vista/1833-Harrils-Mill-Ave-91913/home/6514262,SDMLS,240028524,N,Y,32.6393474,-116.9828737
PAST SALE,December-20-2024,Single Family Residential,1730 Bramblewood St,Chula Vista,CA,91913,876000,3,2.5,91913 - Chula Vista,1794,5097,2000,,488,89,Sold,,,https://www.redfin.com/CA/Chula-Vista/1730-Bramblewood-St-91913/home/6213386,CRMLS,PTP2406955,N,Y,32.6341167,-116.9858631
PAST SALE,,Condo/Co-op,1305 Santa Diana Rd #5,Chula Vista,CA,91913,828000,4,4.0,,2342,,2016,,354,,,,,https://www.redfin.com/CA/Chula-Vista/1305-Santa-Diana-Rd-91913/unit-5/home/110292545,,,N,Y,32.6146755,-116.9957148
PAST SALE,February-26-2025,Condo/Co-op,707 Brookstone #103,Chula Vista,CA,91913,607000,3,2.0,Chula Vista,1096,,1988,,554,570,Sold,,,https://www.redfin.com/CA/Chula-Vista/707-Brookstone-Rd-91913/unit-103/home/6089703,SDMLS,250018197,N,Y,32.6529703,-116.9794014
PAST SALE,February-25-2025,Single Family Residential,2016 Waterbury Dr,Chula Vista,CA,91913,825000,3,2.0,91913 - Chula Vista,944,3284,1987,,874,119,Sold,,,https://www.redfin.com/CA/Chula-Vista/2016-Waterbury-91913/home/6087512,CRMLS,PTP2500746,N,Y,32.6543797,-116.9801143
PAST SALE,March-3-2025,Single Family Residential,1813 Cyan Ln,Chula Vista,CA,91913,900000,4,3.5,Chula Vista,2253,408809,2012,,399,173,Sold,,,https://www.redfin.com/CA/Chula-Vista/1813-Cyan-Ln-91913/home/22900357,SDMLS,250017146,N,Y,32.6125863,-116.9714218
PAST SALE,December-12-2024,Condo/Co-op,1453 Trouville Ln #1,Chula Vista,CA,91913,570000,2,2.0,91913 - Chula Vista,1008,243305,2006,,565,248,Sold,,,https://www.redfin.com/CA/Chula-Vista/1453-Trouville-Ln-91913/unit-1/home/12154733,CRMLS,PTP2406819,N,Y,32.6267523,-116.9728706
PAST SALE,February-13-2025,Condo/Co-op,1415 Caminito Capistrano #3,Chula Vista,CA,91913,660000,3,2.5,Chula Vista,1471,,2002,,449,324,Sold,,,https://www.redfin.com/CA/Chula-Vista/1415-Caminito-Capistrano-91913/unit-3/home/6465050,SDMLS,250001334,N,Y,32.6295267,-116.9810807
PAST SALE,February-20-2025,Townhouse,1789 Via Capri,Chula Vista,CA,91913,810000,4,3.5,91913 - Chula Vista,1670,,2001,,485,445,Sold,,,https://www.redfin.com/CA/Chula-Vista/1789-Via-Capri-91913/home/6319443,CRMLS,PTP2500572,N,Y,32.6328196,-116.9872587
PAST SALE,March-3-2025,Single Family Residential,1595 Pleasanton,Chula Vista,CA,91913,1100000,5,2.5,Chula Vista,2507,,2002,,439,89,Sold,,,https://www.redfin.com/CA/Chula-Vista/1595-Pleasanton-Rd-91913/home/6319535,SDMLS,250016959,N,Y,32.6320167,-116.9901654
PAST SALE,December-10-2024,Single Family Residential,1429 Keck Rd,Chula Vista,CA,91913,975000,4,2.5,Chula Vista,2177,,2020,,448,115,Sold,,,https://www.redfin.com/CA/Chula-Vista/1429-Keck-Rd-91913/home/146055654,SDMLS,240026122,N,Y,32.6130411,-116.9906919
PAST SALE,February-11-2025,Single Family Residential,1910 Harrils Mill Ave,Chula Vista,CA,91913,1150000,5,3.0,Chula Vista,2950,,2003,,390,130,Sold,,,https://www.redfin.com/CA/Chula-Vista/1910-Harrils-Mill-Ave-91913/home/6522414,SDMLS,250017183,N,Y,32.6396884,-116.9800605
PAST SALE,February-3-2025,Townhouse,2083 Bluestone Cir,Chula Vista,CA,91913,674900,0,0.5,Chula Vista,0,,2022,,,580,Sold,,,https://www.redfin.com/CA/Chula-Vista/2083-Bluestone-Cir-91913/home/179678819,SDMLS,240029041,N,Y,32.6040143,-116.9743343
PAST SALE,January-24-2025,Townhouse,1571 Caminito Zaragosa,Chula Vista,CA,91913,610000,2,2.5,91913 - Chula Vista,1317,48730,2004,,463,325,Sold,,,https://www.redfin.com/CA/Chula-Vista/1571-Caminito-Zaragosa-91913/home/6654026,CRMLS,PTP2407769,N,Y,32.6243802,-116.9720906
PAST SALE,February-27-2025,Condo/Co-op,1830 Crimson Ct #7,Chula Vista,CA,91913,687000,3,3.5,91913 - Chula Vista,1663,472626,2012,,413,354,Sold,,,https://www.redfin.com/CA/Chula-Vista/1830-Crimson-Ct-91913/unit-7/home/22900164,CRMLS,PTP2500722,N,Y,32.6122672,-116.9708314
PAST SALE,March-7-2025,Single Family Residential,949 Red Granite Rd,Chula Vista,CA,91913,1325000,5,4.5,Chula Vista,3744,9891,2004,,354,139,Sold,,,https://www.redfin.com/CA/Chula-Vista/949-Red-Granite-Rd-91913/home/6590164,SDMLS,250018386,N,Y,32.6155883,-117.01378
PAST SALE,March-3-2025,Single Family Residential,1729 Barbour Ave,Chula Vista,CA,91913,1215000,5,4.5,91913 - Chula Vista,3108,4693,2000,,391,64,Sold,,,https://www.redfin.com/CA/Chula-Vista/1729-Barbour-Ave-91913/home/22650644,CRMLS,PTP2500720,N,Y,32.6144213,-116.9802982
PAST SALE,January-8-2025,Single Family Residential,1745 Whitmore Loop,Chula Vista,CA,91913,960000,4,3.0,Chula Vista,2166,,2022,,443,246,Sold,,,https://www.redfin.com/CA/Chula-Vista/1745-Whitmore-Loop-91913/home/179679029,SDMLS,240027149,N,Y,32.598499,-116.976127
PAST SALE,February-5-2025,Single Family Residential,1410 FRANCESCHI Dr,Chula Vista,CA,91913,940000,4,2.5,91913 - Chula Vista,1790,3032,2015,,525,74,Sold,,,https://www.redfin.com/CA/Chula-Vista/1410-Franceschi-Dr-91913/home/58186178,CRMLS,PTP2500272,N,Y,32.6155414,-117.0004589
PAST SALE,January-30-2025,Single Family Residential,1013 Camino Levante,Chula Vista,CA,91913,939900,4,3.0,Chula Vista,1988,3706,2018,,473,142,Sold,,,https://www.redfin.com/CA/Chula-Vista/1013-Camino-Levante-91913/home/125762890,SDMLS,240028651,N,Y,32.5964727,-117.0022803
PAST SALE,January-30-2025,Single Family Residential,1328 Pershing Rd,Chula Vista,CA,91913,885000,4,2.5,Chula Vista,1917,2888,2012,,462,65,Sold,,,https://www.redfin.com/CA/Chula-Vista/1328-Pershing-Rd-91913/home/40094744,SDMLS,SDC0000969,N,Y,32.6150543,-116.9954287
PAST SALE,February-24-2025,Condo/Co-op,1672 Avenida Tealing #1,Chula Vista,CA,91913,748759,2,2.0,91913 - Chula Vista,1453,,2024,,515,425,Sold,,,https://www.redfin.com/CA/Chula-Vista/1672-Avenida-Tealing-91913/unit-1/home/192096798,CRMLS,NDP2407334,N,Y,32.5970732,-116.97556306
