SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,January-27-2025,Single Family Residential,5530 Lipizzaner Cir,Oceanside,CA,92057,1336000,4,2.5,Oceanside,2814,21185,2014,,475,139,Sold,,,https://www.redfin.com/CA/Oceanside/5530-Lipizzaner-Cir-92057/home/52345675,SDMLS,240028360,N,Y,33.2556897,-117.2665995
PAST SALE,December-23-2024,Single Family Residential,965 Gallery Dr,Oceanside,CA,92057,1022000,5,3.0,Oceanside,2344,4086,1993,,436,135,Sold,,,https://www.redfin.com/CA/Oceanside/965-Gallery-Dr-92057/home/3346893,SDMLS,240027197,N,Y,33.2331325,-117.2913934
PAST SALE,December-31-2024,Single Family Residential,4819 Ventana Way,Oceanside,CA,92057,840000,4,2.5,Oceanside,1881,3125,2002,,447,157,Sold,,,https://www.redfin.com/CA/Oceanside/4819-Ventana-Way-92057/home/6467788,SDMLS,240023672,N,Y,33.2374993,-117.2994827
PAST SALE,January-15-2025,Single Family Residential,4990 El Mirlo Dr,Oceanside,CA,92057,1025000,5,4.0,Oceanside,3204,6158,2001,,320,80,Sold,,,https://www.redfin.com/CA/Oceanside/4990-El-Mirlo-Dr-92057/home/6325278,SDMLS,240023344,N,Y,33.2634083,-117.2963381
PAST SALE,January-31-2025,Single Family Residential,109 valera Way,Oceanside,CA,92507,850000,3,2.5,Oceanside,1450,2491,2001,,586,300,Sold,,,https://www.redfin.com/CA/Oceanside/109-Valera-Way-92057/home/6332439,CRMLS,SW25000872,N,Y,33.228724,-117.3143301
PAST SALE,,Vacant Land,5925 Camino Baja Cerro,Fallbrook,CA,92028,412000,,,,,110207,,,,,,,,https://www.redfin.com/CA/Fallbrook/5925-Camino-Baja-Cerro-92028/home/21853186,,,N,Y,33.2932506,-117.2761667
PAST SALE,,Single Family Residential,5910 Camino Baja Cerro,Fallbrook,CA,92028,250000,3,4.0,,3673,436471,1981,,68,,,,,https://www.redfin.com/CA/Fallbrook/5910-Camino-Baja-Cerro-92028/home/6468514,,,N,Y,33.2931236,-117.2773561
PAST SALE,,Multi-Family (2-4 Unit),228 S El Camino Real,Oceanside,CA,92058,1250000,6,6.0,,3402,9583,1969,,367,,,,,https://www.redfin.com/CA/Oceanside/228-S-El-Camino-Real-92058/home/3308138,,,N,Y,33.2222365,-117.3310421
PAST SALE,March-4-2025,Mobile/Manufactured Home,1461 Salem Ct,Oceanside,CA,92057,599000,2,2.0,92057 - Oceanside,1560,5145,1982,,384,373,Sold,,,https://www.redfin.com/CA/Oceanside/1461-Salem-Ct-92057/home/17200090,CRMLS,NDP2500416,N,Y,33.2714004,-117.3043267
PAST SALE,January-23-2025,Single Family Residential,169 Canyon Creek Way,Oceanside,CA,92057,987000,4,2.5,Oceanside,2012,5258,2003,,491,260,Sold,,,https://www.redfin.com/CA/Oceanside/169-Canyon-Creek-Way-92057/home/6606094,SDMLS,250017145,N,Y,33.2262849,-117.3073866
PAST SALE,December-23-2024,Condo/Co-op,3875 Vista Campana S #2,Oceanside,CA,92057,434000,2,2.0,Oceanside,994,,1970,,437,604,Sold,,,https://www.redfin.com/CA/Oceanside/3875-Vista-Campana-S-92057/unit-2/home/3310369,SDMLS,240027802,N,Y,33.2168243,-117.3236615
PAST SALE,,Mobile/Manufactured Home,1453 Salem Ct,Oceanside,CA,92057,340000,2,2.0,,1536,5847,1979,,221,,,,,https://www.redfin.com/CA/Oceanside/1453-Salem-Ct-92057/home/17200049,,,N,Y,33.2714722,-117.3039899
PAST SALE,February-24-2025,Mobile/Manufactured Home,5276 Weymouth Way,Oceanside,CA,92057,587900,2,2.0,92057 - Oceanside,1465,6000,1989,,401,373,Sold,,,https://www.redfin.com/CA/Oceanside/5276-Weymouth-Way-92057/home/17199743,CRMLS,NDP2501085,N,Y,33.2752837,-117.3017485
PAST SALE,January-10-2025,Multi-Family (2-4 Unit),105 Magdalena Dr,Oceanside,CA,92057,500000,2,1.0,92057 - Oceanside,827,3600,1975,,605,,Sold,,,https://www.redfin.com/CA/Oceanside/105-Magdalena-Dr-92057/home/3269917,CRMLS,NDP2501124,N,Y,33.2317267,-117.3034819
PAST SALE,,Single Family Residential,4603 Calle del Palo,Oceanside,CA,92057,500000,2,1.0,,820,5000,1978,,610,,,,,https://www.redfin.com/CA/Oceanside/4603-Calle-del-Palo-92057/home/3242718,,,N,Y,33.251946,-117.314743
PAST SALE,,Mobile/Manufactured Home,108 Pheasant Ln,Oceanside,CA,92057,125000,2,2.0,,960,1170022,1985,,130,,,,,https://www.redfin.com/CA/Oceanside/108-Pheasant-Ln-92057/home/17199015,,,N,Y,33.2356282,-117.3158525
PAST SALE,December-13-2024,Single Family Residential,3578 Boussock Ln,Oceanside,CA,92057,435000,2,1.5,92057 - Oceanside,1046,1785,1974,,416,435,Sold,,,https://www.redfin.com/CA/Oceanside/3578-Boussock-Ln-92057/home/3356219,CRMLS,NDP2409831,N,Y,33.2113359,-117.3309754
PAST SALE,February-6-2025,Single Family Residential,4471 Bermuda Dunes Pl,Oceanside,CA,92057,855000,3,2.0,92057 - Oceanside,1736,8866,1984,,493,,Sold,,,https://www.redfin.com/CA/Oceanside/4471-Bermuda-Dunes-Pl-92057/home/3251318,CRMLS,SW24237672,N,Y,33.2503075,-117.3206852
PAST SALE,December-23-2024,Single Family Residential,306 Trunks Bay,Oceanside,CA,92057,825000,3,2.0,92057 - Oceanside,1270,7647,1989,,650,,Sold,,,https://www.redfin.com/CA/Oceanside/306-Trunks-Bay-92057/home/3113231,CRMLS,NDP2409915,N,Y,33.2534653,-117.3125692
PAST SALE,January-15-2025,Single Family Residential,3890 S Vista Campana #10,Oceanside,CA,92057,645000,2,2.0,92057 - Oceanside,1347,2217,1971,,479,604,Sold,,,https://www.redfin.com/CA/Oceanside/3890-Vista-Campana-S-92057/unit-10/home/3311058,CRMLS,NDP2410570,N,Y,33.2179155,-117.3229165
PAST SALE,February-19-2025,Single Family Residential,778 Corte San Luis,Oceanside,CA,92057,1460000,4,3.0,92057 - Oceanside,3352,8425,2003,,436,155,Sold,,,https://www.redfin.com/CA/Oceanside/778-Corte-San-Luis-92057/home/6520237,CRMLS,NDP2500740,N,Y,33.2260125,-117.3096302
PAST SALE,January-15-2025,Condo/Co-op,4229 Mission Ranch Way,Oceanside,CA,92057,690000,2,2.5,Oceanside,1233,,2018,,560,283,Sold,,,https://www.redfin.com/CA/Oceanside/4229-Mission-Ranch-Way-92057/home/193646498,SDMLS,250000060,N,Y,33.2313,-117.312608
PAST SALE,December-19-2024,Condo/Co-op,4436 Skimmer Way,Oceanside,CA,92057,594500,2,2.0,Oceanside,1092,,1979,,544,405,Sold,,,https://www.redfin.com/CA/Oceanside/4436-Skimmer-Way-92057/home/6333411,SDMLS,240025648,N,Y,33.2257339,-117.3019853
PAST SALE,February-14-2025,Single Family Residential,139 Alicia Way,Oceanside,CA,92057,915000,4,2.5,Oceanside,1718,3617,2001,,533,308,Sold,,,https://www.redfin.com/CA/Oceanside/139-Alicia-Way-92057/home/6332400,SDMLS,250017107,N,Y,33.228238,-117.3151022
PAST SALE,February-11-2025,Single Family Residential,5847 Jeffries Ranch Rd,Oceanside,CA,92057,1150000,3,2.0,Oceanside,1873,,1980,,614,,Sold,,,https://www.redfin.com/CA/Oceanside/5847-Jeffries-Ranch-Rd-92057/home/3245299,SDMLS,250000292,N,Y,33.2512029,-117.2533049
PAST SALE,February-7-2025,Townhouse,5505 Old Ranch Rd #7,Oceanside,CA,92057,675000,3,2.5,92057 - Oceanside,1405,249163,2006,,480,390,Sold,,,https://www.redfin.com/CA/Oceanside/5505-Old-Ranch-Rd-92057/unit-7/home/12160512,CRMLS,NDP2500162,N,Y,33.2482698,-117.2654045
PAST SALE,December-13-2024,Single Family Residential,3621 Vista Campana S #32,Oceanside,CA,92057,741575,2,2.0,92057 - Oceanside,1480,1926,1967,,501,604,Sold,,,https://www.redfin.com/CA/Oceanside/3621-Vista-Campana-S-92057/unit-32/home/3308601,CRMLS,NDP2410147,N,Y,33.2149734,-117.3298632
PAST SALE,January-28-2025,Single Family Residential,676 Irene Rd,Oceanside,CA,92057,800000,3,2.0,San Diego,1037,9191,1986,,771,,Sold,,,https://www.redfin.com/CA/Oceanside/676-Irene-Rd-92057/home/3110777,SDMLS,240028848,N,Y,33.2608499,-117.292158
PAST SALE,December-31-2024,Townhouse,1477 Rancho Rose Way #44,Oceanside,CA,92057,610000,3,2.5,Oceanside,1365,,2004,,447,357,Sold,,,https://www.redfin.com/CA/Oceanside/1477-Rancho-Rose-Way-92057/unit-44/home/6635361,SDMLS,240027950,N,Y,33.2496369,-117.2623701
PAST SALE,February-27-2025,Single Family Residential,385 Point Windemere Pl,Oceanside,CA,92057,875000,4,2.0,Oceanside,2031,10183,1996,,431,68,Sold,,,https://www.redfin.com/CA/Oceanside/385-Point-Windemere-Pl-92057/home/3112378,SDMLS,250017506,N,Y,33.2569571,-117.3086284
PAST SALE,January-29-2025,Mobile/Manufactured Home,1469 Salem Ct,Oceanside,CA,92057,549900,3,2.0,Pilgrim Creek Estates,1544,10849,1985,,356,356,Sold,,,https://www.redfin.com/CA/Oceanside/1469-Salem-Ct-92057/home/17200028,CRMLS,SW24242401,N,Y,33.2715579,-117.3047548
