SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,February-10-2025,Single Family Residential,1705 York Dr,Vista,CA,92084,800000,4,1.5,Vista,1380,14381,1959,,580,,Sold,,,https://www.redfin.com/CA/Vista/1705-York-Dr-92084/home/3529575,SDMLS,250000177,N,Y,33.1784241,-117.2099751
PAST SALE,,Single Family Residential,1185 Belmont Ter,Vista,CA,92084,1000000,4,3.0,,2306,25700,1964,,434,,,,,https://www.redfin.com/CA/Vista/1185-Belmont-Ter-92084/home/3514673,,,N,Y,33.1891121,-117.2050726
PAST SALE,February-25-2025,Single Family Residential,1337 Eucalyptus Ave,Vista,CA,92084,800000,3,2.0,92084 - Vista,1685,12700,1976,,475,,Sold,,,https://www.redfin.com/CA/Vista/1337-Eucalyptus-Ave-92084/home/3507686,CRMLS,NDP2500653,N,Y,33.1969393,-117.2206291
PAST SALE,February-4-2025,Single Family Residential,321 Paseo Marguerita,Vista,CA,92084,730000,3,2.0,Vista,1352,4702,1988,,540,110,Sold,,,https://www.redfin.com/CA/Vista/321-Paseo-Marguerita-92084/home/3296874,"bridgeMLS, Bay East AOR, or Contra Costa AOR",CL24468209,N,Y,33.2319576,-117.2466582
PAST SALE,January-30-2025,Single Family Residential,2053 Elevado Rd,Vista,CA,92084,1700000,6,5.0,92084 - Vista,7166,91476,1982,,237,,Sold,,,https://www.redfin.com/CA/Vista/2053-Elevado-Rd-92084/home/3468513,CRMLS,NDP2501126,N,Y,33.2365003,-117.2062383
PAST SALE,December-16-2024,Single Family Residential,29144 Vista Valley Dr,Vista,CA,92084,795000,2,2.0,Vista,1344,4677,1987,,592,395,Sold,,,https://www.redfin.com/CA/Vista/29144-Vista-Valley-Dr-92084/home/3469887,CRMLS,OC24249345,N,Y,33.2445217,-117.1900431
PAST SALE,,Multi-Family (2-4 Unit),2044 Camino Loma Verde,Vista,CA,92084,1350000,3,4.0,,2976,48787,1977,,454,,,,,https://www.redfin.com/CA/Vista/2044-Camino-Loma-Verde-92084/home/3482108,,,N,Y,33.2207919,-117.2027306
PAST SALE,February-10-2025,Single Family Residential,939 Beverly Dr,Vista,CA,92084,895000,3,2.0,92084 - Vista,1616,19090,1985,,554,,Sold,,,https://www.redfin.com/CA/Vista/939-Beverly-Dr-92084/home/3498179,CRMLS,NDP2500508,N,Y,33.211512,-117.2125079
PAST SALE,January-10-2025,Single Family Residential,759 Osborne,Vista,CA,92084,510000,3,2.0,Vista,1008,,1953,,506,,Sold,,,https://www.redfin.com/CA/Vista/759-Osborne-St-92084/home/3463811,SDMLS,240029059,N,Y,33.2374836,-117.2342669
PAST SALE,February-18-2025,Single Family Residential,684 Coronado Cir,Vista,CA,92084,830000,4,2.0,92084 - Vista,1482,10100,1974,,560,,Sold,,,https://www.redfin.com/CA/Vista/684-Coronado-Cir-92084/home/3479311,CRMLS,NDP2500711,N,Y,33.2178366,-117.2345186
PAST SALE,January-14-2025,Single Family Residential,2120 Lakeview Rd,Vista,CA,92084,1100000,5,3.0,Vista,2800,21780,1975,,393,200,Sold,,,https://www.redfin.com/CA/Vista/2120-Lakeview-Rd-92084/home/3531641,SDMLS,240028422,N,Y,33.178882,-117.2019718
PAST SALE,February-24-2025,Single Family Residential,3306 Gopher Canyon Rd,Vista,CA,92084,1200000,4,2.5,92084 - Vista,2460,43995,1990,,488,,Sold,,,https://www.redfin.com/CA/Vista/3306-Gopher-Canyon-Rd-92084/home/3468184,CRMLS,NDP2500662,N,Y,33.2549735,-117.1811409
PAST SALE,February-14-2025,Townhouse,1374 Palomar Pl,Vista,CA,92084,595000,3,2.5,92084 - Vista,1415,,1990,,420,460,Sold,,,https://www.redfin.com/CA/Vista/1374-Palomar-Pl-92084/home/3472177,CRMLS,NDP2500230,N,Y,33.2233661,-117.2202572
PAST SALE,December-24-2024,Single Family Residential,1760 Vale Terrace Dr,Vista,CA,92084,1075000,3,1.5,Vista,1413,21167,1953,,761,,Sold,,,https://www.redfin.com/CA/Vista/1760-Vale-Terrace-Dr-92084/home/3494565,SDMLS,240027956,N,Y,33.2075164,-117.2117912
PAST SALE,February-6-2025,Single Family Residential,1947 Riviera Dr,Vista,CA,92084,840000,4,2.0,92084 - Vista,1170,30927,2018,,718,,Sold,,,https://www.redfin.com/CA/Vista/1947-Riviera-Dr-92084/home/3465618,CRMLS,NDP2500210,N,Y,33.2299471,-117.2324855
