SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,January-2-2025,Single Family Residential,941 Yosemite Dr,Chula Vista,CA,91914,1010000,4,3.5,Chula Vista,2160,3722,2004,,468,123,Sold,,,https://www.redfin.com/CA/Chula-Vista/941-Yosemite-Dr-91914/home/6588707,SDMLS,240026827,N,Y,32.6526592,-116.9519542
PAST SALE,December-20-2024,Single Family Residential,3235 Corte Melano,Chula Vista,CA,91914,2800000,5,4.5,91914 - Chula Vista,4936,23086,2018,,567,380,Sold,,,https://www.redfin.com/CA/Chula-Vista/3235-Corte-Melano-91914/home/22390881,CRMLS,PTP2407475,N,Y,32.6759033,-116.9335548
PAST SALE,March-7-2025,Single Family Residential,457 Rivercreek Ct,Chula Vista,CA,91914,1305000,4,3.0,91914 - Chula Vista,2430,8411,1994,,537,,Sold,,,https://www.redfin.com/CA/Chula-Vista/457-Rivercreek-Ct-91914/home/6096711,CRMLS,PTP2501028,N,Y,32.6633235,-116.9784816
PAST SALE,December-17-2024,Townhouse,2332 Cabo Bahia,Chula Vista,CA,91914,680000,3,2.5,Chula Vista,1246,45565,1993,,546,295,Sold,,,https://www.redfin.com/CA/Chula-Vista/2332-Cabo-Bahia-91914/home/6097784,SDMLS,240026737,N,Y,32.6571932,-116.9713809
PAST SALE,February-10-2025,Townhouse,2122 Cantata Dr #40,Chula Vista,CA,91914,650000,2,2.5,Chula Vista,1244,445893,2006,,523,387,Sold,,,https://www.redfin.com/CA/Chula-Vista/2122-Cantata-Dr-91914/unit-40/home/7534591,SDMLS,250001542,N,Y,32.6686825,-116.9820919
PAST SALE,January-6-2025,Single Family Residential,1029 Yosemite Dr,Chula Vista,CA,91914,1185000,4,3.0,Chula Vista,2705,5714,2004,,438,123,Sold,,,https://www.redfin.com/CA/Chula-Vista/1029-Yosemite-Dr-91914/home/6588611,SDMLS,240027844,N,Y,32.6497151,-116.9507419
PAST SALE,February-19-2025,Single Family Residential,2849 N Compass Cir N,Chula Vista,CA,91914,1320135,3,2.5,Chambord (804),2640,8700,2004,,500,238,Sold,,,https://www.redfin.com/CA/Chula-Vista/2849-N-Compass-Cir-91914/home/6548882,CRMLS,NDP2500226,N,Y,32.6606499,-116.9480075
PAST SALE,February-3-2025,Single Family Residential,649 Prairie Dr,Chula Vista,CA,91914,915000,3,2.0,Chula Vista,1469,5878,1999,,623,181,Sold,,,https://www.redfin.com/CA/Chula-Vista/649-Prairie-Dr-91914/home/6100530,SDMLS,250000044,N,Y,32.659765,-116.9609028
PAST SALE,February-13-2025,Single Family Residential,2938 Babbling Brook Rd,Chula Vista,CA,91914,2200000,4,4.5,91914 - Chula Vista,4262,30492,2006,,516,231,Sold,,,https://www.redfin.com/CA/Chula-Vista/2938-Babbling-Brook-Rd-91914/home/12153173,CRMLS,PTP2407651,N,Y,32.6644862,-116.9432303
PAST SALE,,Single Family Residential,2463 Mackenzie Creek Rd,Chula Vista,CA,91914,905000,3,3.0,,1523,4161,2001,,594,,,,,https://www.redfin.com/CA/Chula-Vista/2463-Mackenzie-Creek-Rd-91914/home/6102698,,,N,Y,32.6579043,-116.9654446
PAST SALE,February-10-2025,Single Family Residential,3000 Stevenson Ranch Ct,Chula Vista,CA,91914,1800000,6,6.0,91914 - Chula Vista,4200,20467,2012,,429,255,Sold,,,https://www.redfin.com/CA/Chula-Vista/3000-Stevenson-Ranch-Ct-91914/home/22643806,CRMLS,PTP2500190,N,Y,32.6683345,-116.9406263
PAST SALE,December-18-2024,Single Family Residential,871 Yosemite,Chula Vista,CA,91914,807000,3,2.5,Chula Vista,1700,,2004,,475,300,Sold,,,https://www.redfin.com/CA/Chula-Vista/871-Yosemite-Dr-91914/home/6560662,SDMLS,240024273,N,Y,32.6546672,-116.9532696
PAST SALE,January-2-2025,Single Family Residential,2215 Rolling Ridge Rd,Chula Vista,CA,91914,980000,3,2.0,Chula Vista,1794,6543,1995,,546,,Sold,,,https://www.redfin.com/CA/Chula-Vista/2215-Rolling-Ridge-Rd-91914/home/6096668,SDMLS,240025959,N,Y,32.663111,-116.9773323
PAST SALE,December-16-2024,Single Family Residential,332 Plaza Paraiso,Chula Vista,CA,91914,1227500,4,3.0,Chula Vista,2777,6565,2005,,442,186,Sold,,,https://www.redfin.com/CA/Chula-Vista/332-Plaza-Paraiso-91914/home/7502861,CRMLS,OC24221626,N,Y,32.6684779,-116.9780611
PAST SALE,January-21-2025,Single Family Residential,668 Via Maggiore,Chula Vista,CA,91914,2550000,6,6.5,91914 - Chula Vista,4450,30056,2009,,573,190,Sold,,,https://www.redfin.com/CA/Chula-Vista/668-Via-Maggiore-91914/home/22812251,CRMLS,PTP2406591,N,Y,32.6667079,-116.9381102
PAST SALE,January-14-2025,Single Family Residential,776 Iron Horse Pl,Chula Vista,CA,91914,1550000,6,3.5,91914 - Chula Vista,3628,8128,2005,,427,209,Sold,,,https://www.redfin.com/CA/Chula-Vista/776-Iron-Horse-Pl-91914/home/6548962,CRMLS,PTP2406082,N,Y,32.6608458,-116.9465513
PAST SALE,February-21-2025,Single Family Residential,724 San Juan Pl,Chula Vista,CA,91914,1042000,3,2.5,91914 - Chula Vista,1754,11325,2002,,594,151,Sold,,,https://www.redfin.com/CA/Chula-Vista/724-San-Juan-Pl-91914/home/6102557,CRMLS,PTP2405448,N,Y,32.657518,-116.9628821
PAST SALE,January-21-2025,Townhouse,2272 Huntington Point Rd #122,Chula Vista,CA,91914,679000,2,2.5,Chula Vista,1458,56111,2006,,466,420,Sold,,,https://www.redfin.com/CA/Chula-Vista/2272-Huntington-Point-Rd-91914/unit-122/home/6653838,SDMLS,240016297,N,Y,32.6571074,-116.9682335
PAST SALE,,Single Family Residential,3244 Corte Melano,Chula Vista,CA,91914,3100000,3,4.0,,4919,30928,2018,,630,,,,,https://www.redfin.com/CA/Chula-Vista/3244-Corte-Melano-91914/home/22390864,,,N,Y,32.6751538,-116.9326712
