SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Condo/Co-op,270 Rancho Ct Unit C,Chula Vista,CA,91911,535000,4,2.0,,1274,,1976,,420,,,,,https://www.redfin.com/CA/Chula-Vista/270-Rancho-Ct-91911/unit-C/home/6138734,,,N,Y,32.5924928,-117.0409515
PAST SALE,February-13-2025,Single Family Residential,89 Palomar St,Chula Vista,CA,91911,650000,4,2.0,Chula Vista,1656,6970,1977,,393,,Sold,,,https://www.redfin.com/CA/Chula-Vista/89-Palomar-St-91911/home/6121582,CRMLS,IV25007570,N,Y,32.6089109,-117.0577536
PAST SALE,,Single Family Residential,962 Monserate Ave,Chula Vista,CA,91911,138000,3,2.0,,1441,9200,1956,,96,,,,,https://www.redfin.com/CA/Chula-Vista/962-Monserate-Ave-91911/home/5983921,,,N,Y,32.6240447,-117.0513837
PAST SALE,February-3-2025,Mobile/Manufactured Home,501 Anita #126,Chula Vista,CA,91911,171688,2,2.0,Granada Mobile Estates,1440,,1970,,119,,Sold,,,https://www.redfin.com/CA/Chula-Vista/501-Anita-St-91911/unit-126/home/193834049,CRMLS,PTP2407471,N,Y,32.5971659,-117.0744538
PAST SALE,January-3-2025,Condo/Co-op,1691 Melrose Ave Unit F,Chula Vista,CA,91911,550000,3,2.0,91911 - Chula Vista,1074,,1981,,512,515,Sold,,,https://www.redfin.com/CA/Chula-Vista/1691-Melrose-Ave-91911/unit-F/home/6134804,CRMLS,PTP2500455,N,Y,32.5957481,-117.0375575
PAST SALE,,Condo/Co-op,1677 Melrose Ave Unit C,Chula Vista,CA,91911,461500,2,2.0,,920,,1984,,502,,,,,https://www.redfin.com/CA/Chula-Vista/1677-Melrose-Ave-91911/unit-C/home/6134708,,,N,Y,32.5957086,-117.0388394
PAST SALE,March-6-2025,Single Family Residential,124 Jamul Ave,Chula Vista,CA,91911,900000,4,2.0,Chula Vista,1275,7200,1956,,706,,Sold,,,https://www.redfin.com/CA/Chula-Vista/124-Jamul-Ave-91911/home/5984916,SDMLS,250020629,N,Y,32.6194184,-117.052236
PAST SALE,December-13-2024,Condo/Co-op,1720 Melrose Ave,Chula Vista,CA,91911,607000,3,2.5,91911 - Chula Vista,1414,1033,1980,,429,400,Sold,,,https://www.redfin.com/CA/Chula-Vista/1720-Melrose-Ave-91911/home/184190019,CRMLS,PTP2407270,N,Y,32.5939697,-117.0410204
PAST SALE,December-16-2024,Mobile/Manufactured Home,1425 2nd Ave #79,Chula Vista,CA,91911,155000,2,1.0,Palace Garden,780,2000,2005,,199,,Sold,,,https://www.redfin.com/CA/Chula-Vista/1425-2nd-Ave-91911/unit-79/home/21902955,CRMLS,PTP2406914,N,Y,32.6035013,-117.0577229
PAST SALE,January-7-2025,Single Family Residential,1150 Napa Ave,Chula Vista,CA,91911,835000,3,2.0,91911 - Chula Vista,1617,7200,1968,,516,,Sold,,,https://www.redfin.com/CA/Chula-Vista/1150-Napa-Ave-91911/home/6192498,CRMLS,PTP2407476,N,Y,32.6189033,-117.0437396
PAST SALE,December-13-2024,Single Family Residential,840 Caminito Linares,Chula Vista,CA,91911,794000,3,2.5,Chula Vista,1502,,2003,,529,230,Sold,,,https://www.redfin.com/CA/Chula-Vista/840-Caminito-Linares-91911/home/6565667,SDMLS,240026001,N,Y,32.6205451,-117.0211924
PAST SALE,December-31-2024,Single Family Residential,1207 Raven Pl,Chula Vista,CA,91911,855000,4,2.0,91911 - Chula Vista,1316,6900,1971,,650,,Sold,,,https://www.redfin.com/CA/Chula-Vista/1207-Raven-Pl-91911/home/6127843,CRMLS,PTP2407433,N,Y,32.6186742,-117.0376023
PAST SALE,December-30-2024,Single Family Residential,569 Bibler Ct,Chula Vista,CA,91911,900000,4,2.5,Chula Vista,2483,,2000,,362,,Sold,,,https://www.redfin.com/CA/Chula-Vista/569-Bibler-Ct-91911/home/6286240,SDMLS,240027409,N,Y,32.6168741,-117.0304915
PAST SALE,January-10-2025,Single Family Residential,73 Jicama Way,Chula Vista,CA,91911,774000,4,2.0,Chula Vista,1352,7500,1970,,572,,Sold,,,https://www.redfin.com/CA/Chula-Vista/73-Jicama-Way-91911/home/6131722,SDMLS,240028432,N,Y,32.6011008,-117.0530432
PAST SALE,,Condo/Co-op,1720 Melrose Ave #28,Chula Vista,CA,91911,607000,3,3.0,,1414,,1980,,429,,,,,https://www.redfin.com/CA/Chula-Vista/1720-Melrose-Ave-91911/unit-28/home/6139481,,,N,Y,32.5939632,-117.0410432
PAST SALE,December-27-2024,Single Family Residential,152 Teena Dr,Chula Vista,CA,91911,650000,3,1.5,Chula Vista,1020,8475,1959,,637,,Sold,,,https://www.redfin.com/CA/Chula-Vista/152-Teena-Dr-91911/home/6150699,SDMLS,240026716,N,Y,32.5933101,-117.0615788
PAST SALE,December-12-2024,Single Family Residential,373 E Emerson,Chula Vista,CA,91911,794000,3,2.0,Chula Vista,1762,,1968,,451,,Sold,,,https://www.redfin.com/CA/Chula-Vista/373-E-Emerson-St-91911/home/6192576,SDMLS,240025071,N,Y,32.6193352,-117.0420341
PAST SALE,January-31-2025,Single Family Residential,1142 First Ave,Chula Vista,CA,91911,635000,3,2.0,91911 - Chula Vista,1400,8596,1954,,454,,Sold,,,https://www.redfin.com/CA/Chula-Vista/1142-First-Ave-91911/home/6119699,CRMLS,PTP2407562,N,Y,32.6145473,-117.060739
PAST SALE,January-6-2025,Single Family Residential,1504 Welch,Chula Vista,CA,91911,960000,4,3.5,91911 - Chula Vista,2956,6585,2003,,325,,Sold,,,https://www.redfin.com/CA/Chula-Vista/1504-Welch-Pl-91911/home/6464788,CRMLS,PTP2407046,N,Y,32.6124688,-117.0165231
PAST SALE,February-26-2025,Townhouse,311 Rancho Dr Unit B,Chula Vista,CA,91911,615000,3,1.5,91911 - Chula Vista,1228,9147,1978,,501,400,Sold,,,https://www.redfin.com/CA/Chula-Vista/311-Rancho-Dr-91911/unit-B/home/6138860,CRMLS,PTP2500358,N,Y,32.5932185,-117.0384382
PAST SALE,December-17-2024,Single Family Residential,563 Lee Cir,Chula Vista,CA,91911,920000,4,2.5,Chula Vista,1856,,1998,,496,,Sold,,,https://www.redfin.com/CA/Chula-Vista/563-Lee-Cir-91911/home/6450103,SDMLS,240026204,N,Y,32.6145803,-117.0297655
PAST SALE,January-7-2025,Single Family Residential,1456 Princess Manor Ct,Chula Vista,CA,91911,760000,4,2.0,91911 - Chula Vista,1248,9300,1965,,609,,Sold,,,https://www.redfin.com/CA/Chula-Vista/1456-Princess-Manor-Ct-91911/home/6126013,CRMLS,PTP2407405,N,Y,32.6062511,-117.0380833
PAST SALE,December-30-2024,Mobile/Manufactured Home,1425 2nd Ave #15,Chula Vista,CA,91911,260000,3,2.0,Palace Gardens,1238,,2024,,210,,Sold,,,https://www.redfin.com/CA/Chula-Vista/1425-2nd-Ave-91911/unit-15/home/193985491,CRMLS,OC24252106,N,Y,32.6035013,-117.0577229
