SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,March-7-2025,Single Family Residential,1227 Via Rancho Pkwy,Escondido,CA,92029,1164000,4,2.0,Southeast Escondido,2275,35283,1972,,512,,Sold,,,https://www.redfin.com/CA/Escondido/1227-Via-Rancho-Pkwy-92029/home/4196087,SDMLS,250017531,N,Y,33.076593,-117.096152
PAST SALE,January-14-2025,Vacant Land,Country Club Dr,Escondido,CA,92029,738500,,,92029 - Escondido,,141134,,,,,Sold,,,https://www.redfin.com/CA/Escondido/Country-Club-Dr-92029/home/3985944,CRMLS,NDP2301116,N,Y,33.121916,-117.124267
PAST SALE,February-10-2025,Single Family Residential,21945 Long Trot Dr,Escondido,CA,92029,1825000,5,4.5,HARMONY GROVE,4025,,2020,,453,244,Sold,,,https://www.redfin.com/CA/Escondido/21945-Long-Trot-Dr-92029/home/95962719,SDMLS,250019262,N,Y,33.1110375,-117.1333169
PAST SALE,,Single Family Residential,2497 Saffron Gln,Escondido,CA,92029,860000,4,3.0,,3001,24394,1997,,287,,,,,https://www.redfin.com/CA/Escondido/2497-Saffron-Gln-92029/home/4038284,,,N,Y,33.0812011,-117.0954287
PAST SALE,February-20-2025,Mobile/Manufactured Home,1750 Citracado Pkwy #156,Escondido,CA,92029,535000,4,2.0,Southwest Escondido,1600,302150,2004,,334,180,Sold,,,https://www.redfin.com/CA/Escondido/1750-Citracado-Pkwy-92029/unit-156/home/17194302,SDMLS,250017871,N,Y,33.1023207,-117.1150083
PAST SALE,February-28-2025,Single Family Residential,3543 Avenida Amorosa,Escondido,CA,92029,1731000,5,2.5,Southwest Escondido,3511,18973,1984,,493,30,Sold,,,https://www.redfin.com/CA/Escondido/3543-Avenida-Amorosa-92029/home/4209817,SDMLS,250017315,N,Y,33.0640606,-117.0720216
PAST SALE,December-10-2024,Single Family Residential,21615 Trail Blazer Ln,Escondido,CA,92029,900000,3,2.5,HARMONY GROVE,1873,,2015,,481,244,Sold,,,https://www.redfin.com/CA/Escondido/21615-Trail-Blazer-Ln-92029/home/58185743,SDMLS,240027100,N,Y,33.1048692,-117.1307379
PAST SALE,February-24-2025,Single Family Residential,2046 Badger Gln,Escondido,CA,92029,875000,4,2.5,Southwest Escondido,1489,5652,1988,,588,115,Sold,,,https://www.redfin.com/CA/Escondido/2046-Badger-Gln-92029/home/4011193,SDMLS,250017277,N,Y,33.0971992,-117.1162033
PAST SALE,March-4-2025,Mobile/Manufactured Home,955 Howard Ave Spc 90,Escondido,CA,92029,300000,2,2.0,Southwest Escondido,1536,,1974,,195,299,Sold,,,https://www.redfin.com/CA/Escondido/955-Howard-Ave-92029/unit-90/home/17194591,SDMLS,250017856,N,Y,33.1126168,-117.1118254
PAST SALE,January-14-2025,Mobile/Manufactured Home,1301 S Hale Ave Spc 73,Escondido,CA,92029,275000,3,3.0,North Escondido,1068,161733,1978,,257,,Sold,,,https://www.redfin.com/CA/Escondido/1301-S-Hale-Ave-92029/unit-73/home/17190743,SDMLS,240028372,N,Y,33.1066966,-117.1124804
PAST SALE,February-7-2025,Single Family Residential,3565 Avenida Amorosa,Escondido,CA,92029,1237000,3,2.5,92029 - Escondido,2477,19166,1984,,499,35,Sold,,,https://www.redfin.com/CA/Escondido/3565-Avenida-Amorosa-92029/home/4209809,CRMLS,NDP2500215,N,Y,33.0636857,-117.0732812
PAST SALE,February-7-2025,Single Family Residential,2336 CORTINA Cir,Escondido,CA,92029,1275000,3,2.0,South Escondido,2028,20579,1987,,629,,Sold,,,https://www.redfin.com/CA/Escondido/2336-Cortina-Cir-92029/home/4035430,SDMLS,250017028,N,Y,33.0847507,-117.0977405
PAST SALE,February-6-2025,Single Family Residential,406 Hidden Hills Ln,Escondido,CA,92029,1040000,3,3.0,92029 - Escondido,2160,36590,1979,,481,,Sold,,,https://www.redfin.com/CA/Escondido/406-Hidden-Hills-Ln-92029/home/4033214,CRMLS,NDP2500019,N,Y,33.0811869,-117.0765659
PAST SALE,February-21-2025,Mobile/Manufactured Home,2400 W Valley Pkwy #91,Escondido,CA,92029,515000,3,2.0,Southwest Escondido,1316,,2000,,391,258,Sold,,,https://www.redfin.com/CA/Escondido/2400-W-Valley-Pkwy-92029/unit-91/home/17194374,SDMLS,250017219,N,Y,33.0974766,-117.1112146
PAST SALE,March-4-2025,Single Family Residential,2400 W Valley Pkwy #109,Escondido,CA,92029,571000,3,2.0,92029 - Escondido,1800,690426,2007,,317,268,Sold,,,https://www.redfin.com/CA/Escondido/2400-W-Valley-Pkwy-92029/unit-109/home/17194373,CRMLS,NDP2501173,N,Y,33.0974766,-117.1112146
PAST SALE,December-11-2024,Single Family Residential,2807 California Poppy St,Escondido,CA,92029,1825000,5,4.5,HARMONY GROVE,3778,23086,2018,,483,244,Sold,,,https://www.redfin.com/CA/Escondido/2807-California-Poppy-St-92029/home/58185084,SDMLS,240025659,N,Y,33.1006656,-117.1311495
PAST SALE,December-12-2024,Single Family Residential,446 Hidden Hills Ln,Escondido,CA,92029,900000,3,2.0,Southwest Escondido,1845,22651,1978,,488,,Sold,,,https://www.redfin.com/CA/Escondido/446-Hidden-Hills-Ln-92029/home/4033212,SDMLS,240027095,N,Y,33.0813258,-117.0779602
