SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,January-27-2025,Townhouse,1734 Discovery Falls Dr #138,Chula Vista,CA,91915,710000,3,3.0,Chula Vista,1524,,2022,,466,298,Sold,,,https://www.redfin.com/CA/Chula-Vista/1734-Discovery-Falls-Dr-91915/unit-138/home/185433127,SDMLS,240024713,N,Y,32.620338,-116.960076
PAST SALE,January-24-2025,Single Family Residential,2796 Rambling Vista Rd,Chula Vista,CA,91915,1399000,6,5.0,91915 - Chula Vista,3381,5335,2005,,414,133,Sold,,,https://www.redfin.com/CA/Chula-Vista/2796-Rambling-Vista-Rd-91915/home/6591691,CRMLS,PTP2500326,N,Y,32.6385005,-116.9395219
PAST SALE,January-2-2025,Single Family Residential,2553 Oak Springs Dr,Chula Vista,CA,91915,1199900,5,3.0,Chula Vista,2950,6439,2002,,407,123,Sold,,,https://www.redfin.com/CA/Chula-Vista/2553-Oak-Springs-Dr-91915/home/6321556,SDMLS,240027785,N,Y,32.6363295,-116.9492061
PAST SALE,December-26-2024,Townhouse,1757 Cripple Creek Dr #1,Chula Vista,CA,91915,649000,2,2.0,Chula Vista,1579,329936,2007,,411,430,Sold,,,https://www.redfin.com/CA/Chula-Vista/1757-Cripple-Creek-Dr-91915/unit-1/home/21901539,SDMLS,240027343,N,Y,32.6192532,-116.9582018
PAST SALE,February-14-2025,Single Family Residential,2868 Lytton Creek Ct,Chula Vista,CA,91915,1900000,5,4.0,91915 - Chula Vista,3638,8537,2005,,522,123,Sold,,,https://www.redfin.com/CA/Chula-Vista/2868-Lytton-Creek-Ct-91915/home/6591640,CRMLS,PTP2500397,N,Y,32.6358049,-116.9351884
PAST SALE,February-19-2025,Condo/Co-op,1661 Brittle Bush Dr #271,Chula Vista,CA,91915,605000,3,3.5,91915 - Chula Vista,1581,671259,2006,,383,424,Sold,,,https://www.redfin.com/CA/Chula-Vista/1661-Brittle-Bush-Dr-91915/unit-271/home/17203797,CRMLS,PTP2500823,N,Y,32.6224446,-116.9617246
PAST SALE,February-10-2025,Townhouse,2711 Persimmon Ct,Chula Vista,CA,91915,675000,3,2.5,Chula Vista,1494,,2004,,452,494,Sold,,,https://www.redfin.com/CA/Chula-Vista/2711-Persimmon-Ct-91915/home/6654148,SDMLS,250000653,N,Y,32.6317622,-116.9411398
PAST SALE,January-16-2025,Condo/Co-op,1839 Mint #4,Chula Vista,CA,91915,775000,4,3.5,91915 - Chula Vista,1816,,2019,,427,339,Sold,,,https://www.redfin.com/CA/Chula-Vista/1839-Mint-Ter-91915/unit-4/home/167656452,CRMLS,PTP2407480,N,Y,32.6125061,-116.9654454
PAST SALE,December-12-2024,Single Family Residential,1104 La Vida Ct,Chula Vista,CA,91915,753750,3,2.5,91915 - Chula Vista,1325,2050,1999,,569,230,Sold,,,https://www.redfin.com/CA/Chula-Vista/1104-La-Vida-Ct-91915/home/6100464,CRMLS,PTP2407006,N,Y,32.6447548,-116.9563016
PAST SALE,February-24-2025,Single Family Residential,1408 Palm Beach St,Chula Vista,CA,91915,917000,3,2.0,91915 - Chula Vista,1226,6524,1998,,748,100,Sold,,,https://www.redfin.com/CA/Chula-Vista/1408-Palm-Beach-St-91915/home/6216058,CRMLS,WS24252014,N,Y,32.631895,-116.9523977
PAST SALE,March-3-2025,Condo/Co-op,1710 Discovery Falls Dr #105,Chula Vista,CA,91915,780000,4,4.0,91915 - Chula Vista,1675,,2022,,466,323,Sold,,,https://www.redfin.com/CA/Chula-Vista/1710-Discovery-Falls-Dr-91915/unit-105/home/185433117,CRMLS,PTP2500776,N,Y,32.621012,-116.9604695
PAST SALE,January-6-2025,Single Family Residential,1177 Paradise Trail Rd,Chula Vista,CA,91915,890000,3,2.5,Chula Vista,1700,3231,2003,,524,125,Sold,,,https://www.redfin.com/CA/Chula-Vista/1177-Paradise-Trail-Rd-91915/home/6507590,SDMLS,240028255,N,Y,32.6450394,-116.9483146
