SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,January-17-2025,Single Family Residential,1261 Sunset Dr,Vista,CA,92081,990000,3,2.0,92081 - Vista,1973,26136,1960,,502,,Sold,,,https://www.redfin.com/CA/Vista/1261-Sunset-Dr-92081/home/3437550,CRMLS,NDP2410511,N,Y,33.1784829,-117.2524639
PAST SALE,,Single Family Residential,1974 Spyglass Cir,Vista,CA,92081,715000,2,2.0,,1480,4445,1989,,483,,,,,https://www.redfin.com/CA/Vista/1974-Spyglass-Cir-92081/home/3803506,,,N,Y,33.1662565,-117.2282178
PAST SALE,December-16-2024,Single Family Residential,1091 Vale View Dr,Vista,CA,92081,910000,3,2.0,Vista,1749,12135,1978,,520,,Sold,,,https://www.redfin.com/CA/Vista/1091-Vale-View-Dr-92081/home/3505234,SDMLS,240024812,N,Y,33.1892181,-117.2430622
PAST SALE,February-6-2025,Single Family Residential,819 Hampton Ct,Vista,CA,92081,730000,2,2.0,Vista,1171,11292,1959,,623,,Sold,,,https://www.redfin.com/CA/Vista/819-Hampton-Ct-92081/home/3505554,SDMLS,250018498,N,Y,33.1849305,-117.2442829
PAST SALE,December-17-2024,Single Family Residential,1931 White Birch Dr,Vista,CA,92081,1195000,4,2.5,92081 - Vista,2189,8848,1988,,546,45,Sold,,,https://www.redfin.com/CA/Vista/1931-White-Birch-Dr-92081/home/6337340,CRMLS,NDP2410228,N,Y,33.1568853,-117.2515566
PAST SALE,January-24-2025,Single Family Residential,1257 Columbus Way,Vista,CA,92081,975000,2,2.0,Vista,1658,7737,1986,,588,46,Sold,,,https://www.redfin.com/CA/Vista/1257-Columbus-Way-92081/home/3801553,SDMLS,250000344,N,Y,33.1635117,-117.2340593
PAST SALE,January-6-2025,Condo/Co-op,1095 Shadowridge Dr #131,Vista,CA,92081,517000,2,1.0,92081 - Vista,865,,1987,,598,387,Sold,,,https://www.redfin.com/CA/Vista/1095-Shadowridge-Dr-92081/unit-131/home/3796807,CRMLS,NDP2410286,N,Y,33.1668634,-117.2306446
PAST SALE,February-26-2025,Single Family Residential,1512 Promontory Ridge Way,Vista,CA,92081,840000,2,2.0,92081 - Vista,1124,4356,1989,,747,144,Sold,,,https://www.redfin.com/CA/Vista/1512-Promontory-Ridge-Way-92081/home/3451094,CRMLS,NDP2500747,N,Y,33.1673976,-117.2516973
PAST SALE,December-18-2024,Single Family Residential,960 Sunset Dr,Vista,CA,92081,920000,3,2.5,Vista,1891,15700,1975,,487,,Sold,,,https://www.redfin.com/CA/Vista/960-Sunset-Dr-92081/home/3521346,SDMLS,240025417,N,Y,33.1803598,-117.2446239
PAST SALE,February-13-2025,Townhouse,730 Breeze Hill Rd #234,Vista,CA,92081,700000,3,3.0,Vista,1336,55028,1990,,524,420,Sold,,,https://www.redfin.com/CA/Vista/730-Breeze-Hill-Rd-92081/unit-234/home/3398323,SDMLS,250017022,N,Y,33.1871184,-117.2568264
