SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,March-3-2025,Single Family Residential,946 Buena Creek Rd,San Marcos,CA,92069,799000,2,1.5,San Marcos,1093,19107,1966,,731,,Sold,,,https://www.redfin.com/CA/San-Marcos/946-Buena-Creek-Rd-92069/home/3517555,SDMLS,250001524,N,Y,33.1833987,-117.1739222
PAST SALE,January-13-2025,Single Family Residential,1082 Fulton Rd,San Marcos,CA,92069,995000,4,2.0,92069 - San Marcos,1668,8744,1977,,597,17,Sold,,,https://www.redfin.com/CA/San-Marcos/1082-Fulton-Rd-92069/home/3886528,CRMLS,NDP2410679,N,Y,33.1523162,-117.1330209
PAST SALE,January-27-2025,Single Family Residential,1036 Tesoro Ave Ave,San Marcos,CA,92069,1200000,4,2.5,92069 - San Marcos,2231,5183,2001,,538,,Sold,,,https://www.redfin.com/CA/San-Marcos/1036-Tesoro-Ave-92069/home/6290053,CRMLS,NDP2410684,N,Y,33.1589521,-117.1806076
PAST SALE,March-6-2025,Single Family Residential,1768 Lindsley Park Dr,San Marcos,CA,92069,820000,5,2.0,92069 - San Marcos,1528,6100,1976,,537,45,Sold,,,https://www.redfin.com/CA/San-Marcos/1768-Lindsley-Park-Dr-92069/home/3918461,CRMLS,NDP2502266,N,Y,33.1447323,-117.1197879
PAST SALE,,Single Family Residential,656 Cynthia Ct,San Marcos,CA,92069,576818,3,2.0,,1440,13400,1975,,401,,,,,https://www.redfin.com/CA/San-Marcos/656-Cynthia-Ct-92069/home/3916595,,,N,Y,33.1488792,-117.1410696
PAST SALE,February-28-2025,Mobile/Manufactured Home,1401 El Norte Pkwy Spc 261,San Marcos,CA,92069,519000,2,2.0,San Marcos,1600,1992576,2014,,324,244,Sold,,,https://www.redfin.com/CA/San-Marcos/1401-El-Norte-Pkwy-92069/unit-261/home/17195958,SDMLS,250000479,N,Y,33.1551455,-117.1266292
PAST SALE,December-19-2024,Single Family Residential,1030 Cheryl Ln,San Marcos,CA,92069,799000,3,2.0,San Marcos,1272,10821,1982,,628,,Sold,,,https://www.redfin.com/CA/San-Marcos/1030-Cheryl-Ln-92069/home/3836407,SDMLS,240027365,N,Y,33.1463334,-117.1365469
PAST SALE,March-7-2025,Single Family Residential,539 Spanish Oak Ave,San Marcos,CA,92069,905000,4,2.0,San Marcos,1479,6700,1977,,612,91,Sold,,,https://www.redfin.com/CA/San-Marcos/539-Spanish-Oak-Ave-92069/home/3918381,SDMLS,250018408,N,Y,33.1445236,-117.1264885
PAST SALE,January-23-2025,Mobile/Manufactured Home,1401 El Norte Pkwy Spc 207,San Marcos,CA,92069,450000,2,2.0,92069 - San Marcos,1512,2500,2014,,298,185,Sold,,,https://www.redfin.com/CA/San-Marcos/1401-El-Norte-Pkwy-92069/unit-207/home/17195769,CRMLS,NDP2500369,N,Y,33.1551455,-117.1266292
PAST SALE,February-18-2025,Single Family Residential,500 Rancheros Dr #22,San Marcos,CA,92069,540000,3,2.0,92069 - San Marcos,1750,1181347,2000,,309,153,Sold,,,https://www.redfin.com/CA/San-Marcos/500-Rancheros-Dr-92069/unit-22/home/17216434,CRMLS,PTP2500383,N,Y,33.1416176,-117.1521943
PAST SALE,March-10-2025,Single Family Residential,731 Avenida Abeja,San Marcos,CA,92069,980000,3,2.0,92078 - San Marcos,1617,6215,1993,,606,,Sold,,,https://www.redfin.com/CA/San-Marcos/731-Avenida-Abeja-92069/home/3818379,CRMLS,NDP2500773,N,Y,33.1643281,-117.1879469
PAST SALE,February-28-2025,Single Family Residential,745 Lamplighter Rd,San Marcos,CA,92069,1169000,4,3.0,San Marcos,2119,12608,1979,,552,,Sold,,,https://www.redfin.com/CA/San-Marcos/745-Lamplighter-Rd-92069/home/3813954,SDMLS,250017594,N,Y,33.1552853,-117.1477849
