SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,January-14-2025,Townhouse,10324 Wateridge Cir #284,San Diego,CA,92121,1015000,3,2.5,San Diego,1390,,1999,,730,459,Sold,,,https://www.redfin.com/CA/San-Diego/10324-Wateridge-Cir-92121/unit-284/home/4859986,SDMLS,240028908,N,Y,32.8973739,-117.2056563
PAST SALE,February-19-2025,Condo/Co-op,10314 Wateridge Cir #276,San Diego,CA,92121,1080000,3,2.5,San Diego,1553,,1999,,695,459,Sold,,,https://www.redfin.com/CA/San-Diego/10314-Wateridge-Cir-92121/unit-276/home/4859978,SDMLS,250001344,N,Y,32.8978286,-117.2053712
PAST SALE,February-28-2025,Townhouse,10254 Wateridge Cir #214,San Diego,CA,92121,845000,2,2.5,92121 - Sorrento,1148,,1999,,736,459,Sold,,,https://www.redfin.com/CA/San-Diego/10254-Wateridge-Cir-92121/unit-214/home/4859917,CRMLS,NDP2501073,N,Y,32.8980351,-117.2045424
PAST SALE,February-26-2025,Townhouse,10198 Wateridge Cir #157,San Diego,CA,92121,995000,3,2.5,92121 - Sorrento,1390,293621,1998,,716,459,Sold,,,https://www.redfin.com/CA/San-Diego/10198-Wateridge-Cir-92121/unit-157/home/4860584,CRMLS,NDP2500222,N,Y,32.8996516,-117.2043285
PAST SALE,December-27-2024,Condo/Co-op,9290 Towne Centre Dr #85,San Diego,CA,92121,860000,2,2.5,92121 - Sorrento,1222,,1991,,704,460,Sold,,,https://www.redfin.com/CA/San-Diego/9290-Towne-Centre-Dr-92121/unit-85/home/4873078,CRMLS,PTP2406387,N,Y,32.8759498,-117.2078789
PAST SALE,December-27-2024,Condo/Co-op,14795 Sierra Way,San Diego,CA,92126,1550900,3,3.0,92126 - Mira Mesa,2121,,2024,,731,248,Sold,,,https://www.redfin.com/CA/San-Diego/14795-sierra-Way-92121/home/192580650,CRMLS,NDP2408314,N,Y,32.8967863,-117.1500731
PAST SALE,December-16-2024,Condo/Co-op,14792 Sierra Way,San Diego,CA,92126,1345000,3,3.5,92126 - Mira Mesa,2029,,2024,,663,248,Sold,,,https://www.redfin.com/CA/San-Diego/14792-sierra-Way-92121/home/192580238,CRMLS,NDP2408313,N,Y,32.8967863,-117.1500731
PAST SALE,February-21-2025,Single Family Residential,5837 Oceanview Ridge Ln,San Diego,CA,92121,1550000,4,3.0,Mira Mesa,2178,5985,1998,,712,68,Sold,,,https://www.redfin.com/CA/San-Diego/5837-Oceanview-Ridge-Ln-92121/home/4596671,SDMLS,240026378,N,Y,32.914571,-117.1911395
PAST SALE,,Vacant Land,Dantley Ln,San Diego,CA,92121,1208000,,,,,103237,,,,,,,,https://www.redfin.com/CA/San-Diego/Dantley-Ln-92121/home/185776623,,,N,Y,32.894525,-117.156109
PAST SALE,,Vacant Land,Carroll Canyon Rd,San Diego,CA,92126,1260000,,,,,135036,,,,,,,,https://www.redfin.com/CA/San-Diego/Carroll-Canyon-Rd-92126/home/185776645,,,N,Y,32.897043,-117.149651
