SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,January-21-2025,Single Family Residential,2334 Citron Pl,Escondido,CA,92027,1100000,5,3.0,East Escondido,3012,10112,2004,,365,,Sold,,,https://www.redfin.com/CA/Escondido/2334-Citron-Pl-92027/home/6620638,SDMLS,240028369,N,Y,33.1321378,-117.0400779
PAST SALE,February-13-2025,Single Family Residential,2401 Monroe Pl,Escondido,CA,92027,1265000,4,4.5,North Escondido,3601,10019,2021,,351,168,Sold,,,https://www.redfin.com/CA/Escondido/2401-Monroe-Pl-92027/home/18905098,SDMLS,250000338,N,Y,33.1545184,-117.0536619
PAST SALE,December-26-2024,Mobile/Manufactured Home,10 Crusader Ave,Escondido,CA,92027,200000,2,2.0,Valley Parkway Mobile Homes,1000,57423,1967,,200,,Sold,,,https://www.redfin.com/CA/Escondido/10-Crusader-Ave-92027/home/17217032,CRMLS,NDP2500194,N,Y,33.1335126,-117.0564112
PAST SALE,December-30-2024,Mobile/Manufactured Home,2700 East Valley Pkwy Spc 291,Escondido,CA,92027,297000,3,,East Escondido,1488,4000,1973,,200,,Sold,,,https://www.redfin.com/CA/Escondido/2700-E-Valley-Pkwy-92027/unit-291/home/56240533,CRMLS,SW24239383,N,Y,33.1450262,-117.03916
PAST SALE,,Single Family Residential,2262 Mark Pl,Escondido,CA,92027,600000,4,2.0,,1343,6000,1971,,447,,,,,https://www.redfin.com/CA/Escondido/2262-Mark-Pl-92027/home/3904113,,,N,Y,33.1501333,-117.0549654
PAST SALE,January-17-2025,Single Family Residential,1608 Madrone Gln,Escondido,CA,92027,650000,4,3.0,Escondido,1834,,1986,,354,,Sold,,,https://www.redfin.com/CA/Escondido/1608-Madrone-Gln-92027/home/3906298,SDMLS,240028566,N,Y,33.156348,-117.0647759
PAST SALE,February-25-2025,Single Family Residential,2451 Linda Ct,Escondido,CA,92027,750000,4,2.0,East Escondido,1600,,2000,,469,,Sold,,,https://www.redfin.com/CA/Escondido/2451-Linda-Ct-92027/home/6275409,SDMLS,250018233,N,Y,33.1464779,-117.0467358
PAST SALE,January-3-2025,Condo/Co-op,2812 E Valley Pkwy Unit V,Escondido,CA,92027,468500,2,2.0,92027 - Escondido,906,1620,1980,,517,350,Sold,,,https://www.redfin.com/CA/Escondido/2812-E-Valley-Pkwy-92027/unit-V/home/3981538,CRMLS,NDP2410104,N,Y,33.1451798,-117.0367065
PAST SALE,February-21-2025,Single Family Residential,940 Erica St,Escondido,CA,92027,625000,3,2.0,North Escondido,1222,6100,1961,,511,,Sold,,,https://www.redfin.com/CA/Escondido/940-Erica-St-92027/home/3897139,SDMLS,250017257,N,Y,33.1457928,-117.0603671
PAST SALE,February-14-2025,Single Family Residential,1357 S Citrus Ave,Escondido,CA,92027,615000,3,2.0,92027 - Escondido,1050,10285,1959,,586,,Sold,,,https://www.redfin.com/CA/Escondido/1357-S-Citrus-Ave-92027/home/3971152,CRMLS,PTP2407328,N,Y,33.1250123,-117.0395829
PAST SALE,December-27-2024,Single Family Residential,1249 Roosevelt St,Escondido,CA,92027,775000,4,2.0,92027 - Escondido,1500,6000,1971,,517,,Sold,,,https://www.redfin.com/CA/Escondido/1249-Roosevelt-St-92027/home/3930939,CRMLS,NDP2409801,N,Y,33.1438861,-117.0755585
PAST SALE,January-22-2025,Single Family Residential,430 S Citrus Ave,Escondido,CA,92027,769400,3,2.5,92027 - Escondido,1540,14478,1960,,500,,Sold,,,https://www.redfin.com/CA/Escondido/430-S-Citrus-Ave-92027/home/3976518,CRMLS,NDP2500048,N,Y,33.1349571,-117.0399757
PAST SALE,February-21-2025,Condo/Co-op,464 Devonshire,Escondido,CA,92027,535000,2,2.0,92027 - Escondido,1000,2534,1982,,535,339,Sold,,,https://www.redfin.com/CA/Escondido/464-Devonshire-Gln-92027/home/3983514,CRMLS,NDP2500511,N,Y,33.144059,-117.044122
