SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,December-10-2024,Multi-Family (2-4 Unit),716 Holly St,Oceanside,CA,92058,930000,3,2.0,Oceanside,1364,6684,1957,,682,,Sold,,,https://www.redfin.com/CA/Oceanside/716-Holly-St-92058/home/3193875,SDMLS,240020548,N,Y,33.2055668,-117.3701465
PAST SALE,,Single Family Residential,3939 Magnolia Rd,Oceanside,CA,92058,500000,3,2.0,,1053,6500,1984,,475,,,,,https://www.redfin.com/CA/Oceanside/3939-Magnolia-Rd-92058/home/3275566,,,N,Y,33.2346447,-117.3321161
PAST SALE,February-20-2025,Townhouse,3580 Apple Blossom Way,Oceanside,CA,92058,525000,2,2.0,92058 - Oceanside,1017,,1985,,516,612,Sold,,,https://www.redfin.com/CA/Oceanside/3580-Apple-Blossom-Way-92058/home/3268625,CRMLS,NDP2501262,N,Y,33.2348764,-117.3361607
PAST SALE,January-6-2025,Single Family Residential,3895 Spanish Oak Ct,Oceanside,CA,92058,860000,3,2.0,Oceanside,1227,8100,1983,,701,,Sold,,,https://www.redfin.com/CA/Oceanside/3895-Spanish-Oak-Ct-92058/home/3275511,CRMLS,ND24245424,N,Y,33.2355071,-117.334681
PAST SALE,February-18-2025,Condo/Co-op,540 Ribbon Beach Way #292,Oceanside,CA,92058,620000,3,2.0,Oceanside,1199,,2002,,517,475,Sold,,,https://www.redfin.com/CA/Oceanside/540-Ribbon-Beach-Way-92058/unit-292/home/6516772,SDMLS,250016946,N,Y,33.2083474,-117.3678051
PAST SALE,February-28-2025,Condo/Co-op,615 Fredricks Ave #101,Oceanside,CA,92058,361000,1,1.0,Oceanside,712,,1978,,507,507,Sold,,,https://www.redfin.com/CA/Oceanside/615-Fredricks-Ave-92058/unit-101/home/3269478,SDMLS,250017729,N,Y,33.2320748,-117.3360071
PAST SALE,February-3-2025,Mobile/Manufactured Home,200 N El Camino Real #400,Oceanside,CA,92058,365000,2,2.0,Rancho San Luis Rey,1344,2400,1975,,272,,Sold,,,https://www.redfin.com/CA/Oceanside/200-N-El-Camino-Real-92058/unit-400/home/169648755,CRMLS,NDP2500249,N,Y,33.2315723,-117.3331873
PAST SALE,February-13-2025,Single Family Residential,1421 Santa Rosa St,Oceanside,CA,92058,1037000,4,2.0,Oceanside,1137,5900,1954,,912,,Sold,,,https://www.redfin.com/CA/Oceanside/1421-Santa-Rosa-St-92058/home/3173932,SDMLS,250001429,N,Y,33.2175119,-117.3730984
PAST SALE,January-10-2025,Single Family Residential,1410 Bush St,Oceanside,CA,92058,942000,3,2.0,92058 - Oceanside,1224,5004,1948,,770,,Sold,,,https://www.redfin.com/CA/Oceanside/1410-Bush-St-92058/home/3194029,CRMLS,NDP2410381,N,Y,33.2029184,-117.3717235
PAST SALE,February-18-2025,Condo/Co-op,540 Ribbon Beach Way #294,Oceanside,CA,92058,630000,3,2.0,92058 - Oceanside,1199,,2002,,525,475,Sold,,,https://www.redfin.com/CA/Oceanside/540-Ribbon-Beach-Way-92058/unit-294/home/6507742,CRMLS,NDP2500211,N,Y,33.2083474,-117.3678051
PAST SALE,December-12-2024,Condo/Co-op,4490 Brisbane Way #3,Oceanside,CA,92058,695000,3,2.5,92058 - Oceanside,1471,,2003,,472,340,Sold,,,https://www.redfin.com/CA/Oceanside/4490-Brisbane-Way-92058/unit-3/home/6606489,CRMLS,NDP2409792,N,Y,33.2430097,-117.32297
PAST SALE,February-14-2025,Single Family Residential,4461 Arbor Cv,Oceanside,CA,92058,1001000,4,3.0,Oceanside,2308,11315,1997,,434,,Sold,,,https://www.redfin.com/CA/Oceanside/4461-Arbor-Cove-Cir-92058/home/3264110,CRMLS,HD25000091,N,Y,33.2472437,-117.3230605
PAST SALE,February-25-2025,Condo/Co-op,430 Stoney Point Way #123,Oceanside,CA,92058,573500,2,2.0,92058 - Oceanside,942,,1991,,609,475,Sold,,,https://www.redfin.com/CA/Oceanside/430-Stoney-Point-Way-92058/unit-123/home/3175747,CRMLS,NDP2500734,N,Y,33.2071185,-117.3697048
PAST SALE,February-28-2025,Mobile/Manufactured Home,276 N El Camino Real #115,Oceanside,CA,92058,350000,2,2.0,OSD,1488,1922758,1977,,235,,Sold,,,https://www.redfin.com/CA/Oceanside/276-N-El-Camino-Real-92058/unit-115/home/40525649,CRMLS,NDP2501502,N,Y,33.2323592,-117.3287921
PAST SALE,December-10-2024,Single Family Residential,756 Sugar Pine St,Oceanside,CA,92058,890000,3,2.0,Oceanside,1613,8072,1982,,552,,Sold,,,https://www.redfin.com/CA/Oceanside/756-Sugar-Pine-St-92058/home/3275473,SDMLS,240020711,N,Y,33.2386259,-117.3313564
PAST SALE,December-16-2024,Condo/Co-op,310 Isthmus Way #19,Oceanside,CA,92058,566000,2,2.0,Oceanside,944,22894,1995,,600,475,Sold,,,https://www.redfin.com/CA/Oceanside/310-Isthmus-Way-92058/unit-19/home/3176125,CRMLS,SW24202933,N,Y,33.2049175,-117.3682904
PAST SALE,January-2-2025,Condo/Co-op,615 Fredricks Ave #144,Oceanside,CA,92058,512810,3,2.0,San Luis Rey,1129,,1978,,454,488,Sold,,,https://www.redfin.com/CA/Oceanside/615-Fredricks-Ave-92058/unit-144/home/3269854,SDMLS,240022516,N,Y,33.2320748,-117.3360071
PAST SALE,December-16-2024,Single Family Residential,3226 Silver Ridge Ct,Oceanside,CA,92058,1150000,3,2.5,Oceanside,1725,10084,1997,,667,77,Sold,,,https://www.redfin.com/CA/Oceanside/3226-Silver-Ridge-Ct-92058/home/3180326,CRMLS,ND24211455,N,Y,33.2297114,-117.3525002
PAST SALE,January-21-2025,Single Family Residential,478 Shadow Tree Dr,Oceanside,CA,92058,1217000,4,2.5,Oceanside,2492,7980,1997,,488,100,Sold,,,https://www.redfin.com/CA/Oceanside/478-Shadow-Tree-Dr-92058/home/3180573,CRMLS,OC24248992,N,Y,33.2324714,-117.3529031
PAST SALE,February-28-2025,Single Family Residential,730 Kingbird Loop,Oceanside,CA,92058,976969,3,2.5,92058 - Oceanside,1751,3000,2024,,558,283,Sold,,,https://www.redfin.com/CA/Oceanside/730-Kingbird-Loop-92058/home/193329864,CRMLS,NDP2409531,N,Y,33.2355528,-117.3391036
PAST SALE,December-10-2024,Condo/Co-op,515 Lands End Way #174,Oceanside,CA,92058,595000,3,2.0,92058 - Oceanside,1115,,1995,,534,475,Sold,,,https://www.redfin.com/CA/Oceanside/515-Lands-End-Way-92058/unit-174/home/3175981,CRMLS,NDP2409410,N,Y,33.2086859,-117.3693195
PAST SALE,January-7-2025,Single Family Residential,758 Point Arguello,Oceanside,CA,92058,800000,3,2.0,92058 - Oceanside,1260,7094,1981,,635,110,Sold,,,https://www.redfin.com/CA/Oceanside/758-Point-Arguello-92058/home/3246339,CRMLS,NDP2408960,N,Y,33.249079,-117.3251307
PAST SALE,February-26-2025,Mobile/Manufactured Home,200 N El Camino Real #39,Oceanside,CA,92058,260000,2,2.0,Rancho San Luis Rey,1440,3500,1972,,181,,Sold,,,https://www.redfin.com/CA/Oceanside/200-N-El-Camino-Real-92058/unit-39/home/193006123,CRMLS,NDP2409061,N,Y,33.2300389,-117.3329973
PAST SALE,December-16-2024,Condo/Co-op,4499 Brisbane Way #6,Oceanside,CA,92058,590000,2,2.0,92058 - Oceanside,1141,83042,2003,,517,340,Sold,,,https://www.redfin.com/CA/Oceanside/4499-Brisbane-Way-92058/unit-6/home/6607866,CRMLS,SW24162767,N,Y,33.2436601,-117.3232724
PAST SALE,January-31-2025,Single Family Residential,719 Point Cabrillo,Oceanside,CA,92058,800000,4,2.0,92058 - Oceanside,1634,7846,1981,,490,110,Sold,,,https://www.redfin.com/CA/Oceanside/719-Point-Cabrillo-92058/home/3246361,CRMLS,NDP2408629,N,Y,33.2485673,-117.3247173
PAST SALE,February-28-2025,Single Family Residential,720 Sugar Pine St,Oceanside,CA,92058,740000,2,2.0,92058 - Oceanside,1152,8918,1982,,642,,Sold,,,https://www.redfin.com/CA/Oceanside/720-Sugar-Pine-St-92058/home/3275430,CRMLS,OC24241182,N,Y,33.2371411,-117.3313397
