SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,February-13-2025,Single Family Residential,1844 Alta View Dr,San Diego,CA,92139,575000,3,2.0,92139 - Paradise Hills,1702,9300,1966,,338,,Sold,,,https://www.redfin.com/CA/San-Diego/1844-Alta-View-Dr-92139/home/6016124,CRMLS,PTP2501344,N,Y,32.6854438,-117.0521167
PAST SALE,February-4-2025,Single Family Residential,2963 MANOS Dr,San Diego,CA,92139,768500,3,2.0,92139 - Paradise Hills,1212,6100,1977,,634,,Sold,,,https://www.redfin.com/CA/San-Diego/2963-Manos-Dr-92139/home/6069210,CRMLS,PTP2500438,N,Y,32.6689161,-117.0566607
PAST SALE,March-3-2025,Condo/Co-op,2750 Casey St,San Diego,CA,92139,603000,3,2.0,92139 - Paradise Hills,1459,,1980,,413,380,Sold,,,https://www.redfin.com/CA/San-Diego/2750-Casey-St-92139/home/6050808,CRMLS,PTP2500967,N,Y,32.6781377,-117.0384508
PAST SALE,March-6-2025,Single Family Residential,5930 Lauder St,San Diego,CA,92139,765000,4,2.0,Paradise Hills,1549,8300,1949,,494,,Sold,,,https://www.redfin.com/CA/San-Diego/5930-Lauder-St-92139/home/6044180,SDMLS,250017695,N,Y,32.6767874,-117.0633511
PAST SALE,December-12-2024,Single Family Residential,7010 Gunzan St,San Diego,CA,92139,890000,4,2.5,92139 - Paradise Hills,1870,5272,1980,,476,,Sold,,,https://www.redfin.com/CA/San-Diego/7010-Gunzan-St-92139/home/6058751,CRMLS,PTP2407044,N,Y,32.684156,-117.0405683
PAST SALE,March-3-2025,Single Family Residential,2882 Dusk Dr,San Diego,CA,92139,955000,5,3.0,San Diego,2264,6200,1961,,422,,Sold,,,https://www.redfin.com/CA/San-Diego/2882-Dusk-Dr-92139/home/6049046,SDMLS,250017072,N,Y,32.6707813,-117.0476945
PAST SALE,January-13-2025,Single Family Residential,6495 Viewpoint Dr,San Diego,CA,92139,900000,4,2.5,Paradise Hills,2176,9300,1973,,414,,Sold,,,https://www.redfin.com/CA/San-Diego/6495-Viewpoint-Dr-92139/home/6049593,SDMLS,240027775,N,Y,32.6771396,-117.049817
PAST SALE,December-24-2024,Townhouse,7179 Cottington Ln,San Diego,CA,92139,690000,3,2.0,Paradise Hills,1381,5407,1980,,500,162,Sold,,,https://www.redfin.com/CA/San-Diego/7179-Cottington-Ln-92139/home/6059709,SDMLS,240027536,N,Y,32.6831415,-117.0365269
PAST SALE,February-27-2025,Single Family Residential,2361 Spring Oak Way,San Diego,CA,92139,835000,6,4.0,Paradise Hills,2524,,1982,,331,,Sold,,,https://www.redfin.com/CA/San-Diego/2361-Spring-Oak-Way-92139/home/6060667,SDMLS,250000674,N,Y,32.6849242,-117.0319987
