SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,December-27-2024,Single Family Residential,6457 Thornwood St,San Diego,CA,92111,1120000,4,2.0,Clairemont,1653,6000,1963,,678,,Sold,,,https://www.redfin.com/CA/San-Diego/6457-Thornwood-St-92111/home/5170225,SDMLS,240026438,N,Y,32.8108843,-117.174261
PAST SALE,,Multi-Family (2-4 Unit),2286 Comstock St #88,San Diego,CA,92111,1375000,9,3.0,,2834,9479,1942,,485,,,,,https://www.redfin.com/CA/San-Diego/2286-Comstock-St-92111/unit-88/home/5221366,,,N,Y,32.784757,-117.174141
PAST SALE,February-3-2025,Multi-Family (2-4 Unit),2478-80 E Ingersoll St,San Diego,CA,92111,1175000,6,3.0,Linda Vista,,11105,1942,,,,Sold,,,https://www.redfin.com/CA/San-Diego/2478-E-Ingersoll-St-92111/home/5225788,SDMLS,250017052,N,Y,32.7885516,-117.1628576
PAST SALE,January-31-2025,Multi-Family (2-4 Unit),2249-51 Dunlop St,San Diego,CA,92111,995000,1,1.0,92111 - Linda Vista,1248,15177,1941,,797,,Sold,,,https://www.redfin.com/CA/San-Diego/2249-Dunlop-St-92111/home/194241941,CRMLS,PTP2500310,N,Y,32.7859695,-117.1672596
PAST SALE,December-19-2024,Multi-Family (2-4 Unit),7460-2 N Judson St,San Diego,CA,92111,1300000,7,3.0,Linda Vista,2100,13486,1942,,619,,Sold,,,https://www.redfin.com/CA/San-Diego/7460-N-Judson-St-92111/home/5225710,SDMLS,240028752,N,Y,32.790804,-117.161574
PAST SALE,January-15-2025,Single Family Residential,3460 Beagle Ct,San Diego,CA,92111,750000,4,2.0,92111 - Linda Vista,1308,9500,1959,,573,,Sold,,,https://www.redfin.com/CA/San-Diego/3460-Beagle-Ct-92111/home/5167501,CRMLS,NDP2500748,N,Y,32.8071216,-117.1651468
PAST SALE,December-31-2024,Single Family Residential,3958 Marlesta Dr,San Diego,CA,92111,1250000,3,2.0,San Diego,1518,5700,1960,,823,,Sold,,,https://www.redfin.com/CA/San-Diego/3958-Marlesta-Dr-92111/home/5163154,SDMLS,240027112,N,Y,32.8160726,-117.1648654
PAST SALE,February-4-2025,Single Family Residential,4281 Kirkcaldy Dr,San Diego,CA,92111,980000,3,2.0,Kearny Mesa,1056,6600,1961,,928,,Sold,,,https://www.redfin.com/CA/San-Diego/4281-Kirkcaldy-Dr-92111/home/4932073,SDMLS,240026618,N,Y,32.8200148,-117.1599016
PAST SALE,February-21-2025,Single Family Residential,3354 Ashford St,San Diego,CA,92111,1125000,3,2.0,Linda Vista,1242,6700,1965,,906,,Sold,,,https://www.redfin.com/CA/San-Diego/3354-Ashford-St-92111/home/5208107,SDMLS,250017773,N,Y,32.8052957,-117.1601977
