SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Single Family Residential,4302 Laurel St,San Diego,CA,92105,510000,2,1.0,,748,4722,1941,,682,,,,,https://www.redfin.com/CA/San-Diego/4302-Laurel-St-92105/home/5537424,,,N,Y,32.7319924,-117.1018554
PAST SALE,,Single Family Residential,3763 41st St,San Diego,CA,92105,103000,2,2.0,,960,5249,1941,,107,,,,,https://www.redfin.com/CA/San-Diego/3763-41st-St-92105/home/5395211,,,N,Y,32.7471212,-117.1067121
PAST SALE,,Multi-Family (5+ Unit),4085 49th St,San Diego,CA,92105,1980000,14,10.0,,4787,6277,1982,,414,,,,,https://www.redfin.com/CA/San-Diego/4085-49th-St-92105/home/5501318,,,N,Y,32.7510885,-117.0887333
PAST SALE,,Single Family Residential,1821 Parrot St,San Diego,CA,92105,495000,3,1.0,,1200,5400,1953,,413,,,,,https://www.redfin.com/CA/San-Diego/1821-Parrot-St-92105/home/5828685,,,N,Y,32.724799,-117.1131976
PAST SALE,,Multi-Family (2-4 Unit),4319 Landis St #23,San Diego,CA,92105,1050000,7,4.0,,2384,4251,2000,,440,,,,,https://www.redfin.com/CA/San-Diego/4319-Landis-St-92105/unit-23/home/5505081,,,N,Y,32.7457288,-117.1016058
PAST SALE,,Multi-Family (2-4 Unit),4451 Dwight St,San Diego,CA,92105,1050000,4,4.0,,2044,6242,2021,,514,,,,,https://www.redfin.com/CA/San-Diego/4451-Dwight-St-92105/home/6428238,,,N,Y,32.7438936,-117.0986391
PAST SALE,January-16-2025,Single Family Residential,4375 Maple St,San Diego,CA,92105,650000,3,2.0,San Diego,1215,5072,1970,,535,,Sold,,,https://www.redfin.com/CA/San-Diego/4375-Maple-St-92105/home/5537567,SDMLS,240028417,N,Y,32.7330538,-117.10022
PAST SALE,February-21-2025,Single Family Residential,5154 Lyle Dr,San Diego,CA,92105,755000,3,1.0,East San Diego,1472,,1950,,513,,Sold,,,https://www.redfin.com/CA/San-Diego/5154-Lyle-Dr-92105/home/5839571,SDMLS,240028855,N,Y,32.728771,-117.0851559
PAST SALE,December-23-2024,Multi-Family (2-4 Unit),3520-22 47th St,San Diego,CA,92105,715000,3,2.0,San Diego,,5978,1951,,,,Sold,,,https://www.redfin.com/CA/San-Diego/3520-47th-St-92105/home/5531420,SDMLS,240028407,N,Y,32.7425827,-117.093603
PAST SALE,January-21-2025,Multi-Family (2-4 Unit),4319-23 Landis St,San Diego,CA,92105,1050000,6,4.0,City Heights,,,2000,,,,Sold,,,https://www.redfin.com/CA/San-Diego/4319-Landis-St-92105/home/193656091,SDMLS,240027290,N,Y,32.7457288,-117.1016058
PAST SALE,January-8-2025,Single Family Residential,3842 46th St,San Diego,CA,92105,465000,2,1.0,City Heights,846,,1924,,550,,Sold,,,https://www.redfin.com/CA/San-Diego/3842-46th-St-92105/home/5502298,SDMLS,240026702,N,Y,32.7485385,-117.0957616
PAST SALE,February-11-2025,Townhouse,2894 47Th St,San Diego,CA,92105,500000,2,1.5,City Heights,882,4670,1980,,567,,Sold,,,https://www.redfin.com/CA/San-Diego/2894-47th-St-92105/home/5535667,SDMLS,250000789,N,Y,32.7361441,-117.09387
PAST SALE,February-13-2025,Single Family Residential,3131 55th St,San Diego,CA,92105,800000,4,2.0,92105 - East San Diego,1608,5000,1949,,498,,Sold,,,https://www.redfin.com/CA/San-Diego/3131-55th-St-92105/home/5543455,CRMLS,NDP2500287,N,Y,32.7397027,-117.0773819
PAST SALE,February-19-2025,Single Family Residential,5459 Timothy Dr,San Diego,CA,92105,716000,3,1.0,San Diego,1037,5400,1951,,690,,Sold,,,https://www.redfin.com/CA/San-Diego/5459-Timothy-Dr-92105/home/5840438,SDMLS,250000537,N,Y,32.7286259,-117.0790208
PAST SALE,December-19-2024,Single Family Residential,2507 Violet St,San Diego,CA,92105,800000,2,1.0,92105 - East San Diego,1074,15631,1990,,745,,Sold,,,https://www.redfin.com/CA/San-Diego/2507-Violet-St-92105/home/5536643,CRMLS,PTP2407121,N,Y,32.7313941,-117.1048785
PAST SALE,January-16-2025,Townhouse,4950 Lantana Dr #2,San Diego,CA,92105,345000,2,1.5,East San Diego,812,46975,1983,,425,283,Sold,,,https://www.redfin.com/CA/San-Diego/4950-Lantana-Dr-92105/unit-2/home/5531692,SDMLS,240028413,N,Y,32.7434386,-117.0901245
