SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,December-30-2024,Condo/Co-op,1645 Emerald St Unit 2Q,San Diego,CA,92109,539000,1,1.0,Pacific Beach,650,37119,1985,,829,355,Sold,,,https://www.redfin.com/CA/San-Diego/1645-Emerald-St-92109/unit-2Q/home/5141670,SDMLS,240027798,N,Y,32.8016242,-117.2403587
PAST SALE,January-16-2025,Townhouse,4067 Sequoia St #101,San Diego,CA,92109,1200000,3,2.5,Pacific Beach,1204,5011,1988,,997,450,Sold,,,https://www.redfin.com/CA/San-Diego/4067-Sequoia-St-92109/unit-101/home/5192532,SDMLS,250001198,N,Y,32.7946633,-117.2341712
PAST SALE,February-13-2025,Townhouse,4767 Ocean Blvd #1206,San Diego,CA,92109,3325000,3,3.0,Pacific Beach,2090,,1973,,1591,1784,Sold,,,https://www.redfin.com/CA/San-Diego/4767-Ocean-Blvd-92109/unit-1206/home/5130770,SDMLS,240026361,N,Y,32.8004772,-117.2582797
PAST SALE,,Condo/Co-op,1855 Diamond St #326,San Diego,CA,92109,483000,1,1.0,,653,,1975,,740,,,,,https://www.redfin.com/CA/San-Diego/1855-Diamond-St-92109/unit-326/home/5143306,,,N,Y,32.8030961,-117.237068
PAST SALE,December-23-2024,Single Family Residential,1551 Beryl St,San Diego,CA,92109,1970000,4,3.0,Pacific Beach,1828,6300,1948,,1078,,Sold,,,https://www.redfin.com/CA/San-Diego/1551-Beryl-St-92109/home/5137891,SDMLS,240026900,N,Y,32.8059456,-117.2434938
PAST SALE,January-10-2025,Single Family Residential,5360 Calle Vis,San Diego,CA,92109,2775000,4,2.5,Pacific Beach,2444,10100,1967,,1135,,Sold,,,https://www.redfin.com/CA/San-Diego/5360-Calle-Vista-92109/home/5145034,SDMLS,250000907,N,Y,32.8148108,-117.247354
PAST SALE,February-11-2025,Single Family Residential,811 Kingston Ct,San Diego,CA,92109,1068811,3,2.0,Mission Beach,1152,,1902,,928,,Sold,,,https://www.redfin.com/CA/San-Diego/811-Kingston-Ct-92109/home/5184761,SDMLS,250018660,N,Y,32.775565,-117.2517867
PAST SALE,December-23-2024,Single Family Residential,2638 Loring St,San Diego,CA,92109,1750000,3,2.0,Pacific Beach,1568,5600,1961,,1116,,Sold,,,https://www.redfin.com/CA/San-Diego/2638-Loring-St-92109/home/5146282,SDMLS,240028114,N,Y,32.8123041,-117.2230135
PAST SALE,March-3-2025,Single Family Residential,2731 Figueroa Blvd,San Diego,CA,92109,995000,3,2.0,Pacific Beach,831,,1973,,1197,,Sold,,,https://www.redfin.com/CA/San-Diego/2731-Figueroa-Blvd-92109/home/5189913,SDMLS,250018462,N,Y,32.8046323,-117.2199813
